"Sensor 4 Average (x, y, z)"
"[0.00816, -0.0021300000000000017, 0.0008712000000000008]"
"[0.010739999999999996, -0.0028199999999999996, 0.0029040000000000003]"
"[0.013395, -0.0041849999999999995, 0.006413000000000001]"
"[0.01569, -0.0060750000000000005, 0.011737000000000001]"
"[0.016740000000000005, -0.008685, 0.0195294]"
"[0.014535, -0.011130000000000001, 0.0282414]"
"[0.008369999999999999, -0.012855, 0.0350174]"
"[-0.0013050000000000006, -0.013395, 0.0378004]"
"[-0.009915, -0.0123, 0.0343398]"
"[-0.015735, -0.01017, 0.026668400000000002]"
"[-0.017355, -0.0073950000000000005, 0.018271]"
