0.014849999999999999, -0.004844999999999999, 0.009171800000000003
0.016844999999999995, -0.006944999999999996, 0.015851000000000004
0.016455, -0.009374999999999998, 0.023909600000000003
0.012060000000000008, -0.011624999999999996, 0.0320408
0.003915000000000005, -0.013004999999999996, 0.03777620000000001
-0.005579999999999998, -0.012659999999999998, 0.0371712
-0.012779999999999998, -0.010679999999999995, 0.03146
-0.016769999999999997, -0.008204999999999997, 0.022627
-0.016724999999999997, -0.00579, 0.015076600000000002
-0.014609999999999998, -0.004049999999999995, 0.008518400000000004
-0.012179999999999998, -0.0026099999999999977, 0.004501200000000004
