"Sensor 1 Average (x, y, z)"
"[0.015300000000000001, 0.0038699999999999984, 0.010164]"
"[0.01719, 0.005804999999999998, 0.017061]"
"[0.016455, 0.007965000000000002, 0.025652]"
"[0.01185, 0.009885000000000001, 0.0342672]"
"[0.003149999999999999, 0.01128, 0.0397606]"
"[-0.006705, 0.011385000000000003, 0.038841]"
"[-0.014144999999999998, 0.009960000000000004, 0.0328394]"
"[-0.018029999999999997, 0.007785000000000002, 0.023667599999999997]"
"[-0.017895, 0.005714999999999998, 0.0156332]"
"[-0.015764999999999998, 0.003855000000000001, 0.008857199999999999]"
"[-0.013034999999999998, 0.0027299999999999963, 0.004549600000000003]"
