"Sensor 13 Average (x, y, z)"
"[0.11125499999999998, 0.11804999999999996, 0.012221000000000006]"
"[0.13346999999999998, 0.129, 0.006751800000000009]"
"[0.15925499999999998, 0.13937999999999998, -0.0026861999999999928]"
"[0.19267499999999999, 0.14570999999999998, -0.012753399999999991]"
"[0.22803, 0.14779499999999998, -0.02465979999999999]"
"[0.26170499999999997, 0.14629499999999998, -0.04133359999999999]"
"[0.11748000000000004, 0.142035, 0.006897000000000004]"
"[0.14523000000000003, 0.15441000000000002, -0.0021295999999999954]"
"[0.17400000000000004, 0.16790999999999998, -0.013648799999999996]"
"[0.21048, 0.180015, -0.029548199999999976]"
"[0.25306500000000004, 0.1854, -0.04501199999999999]"
"[0.2967000000000001, 0.18667499999999998, -0.06913939999999999]"
"[0.12052500000000001, 0.164445, 0.0007260000000000044]"
"[0.14973000000000003, 0.1854, -0.010962599999999996]"
"[0.18628499999999998, 0.20547, -0.03054039999999999]"
"[0.22972499999999996, 0.22181999999999993, -0.05372399999999999]"
"[0.27537000000000006, 0.23521499999999998, -0.082401]"
"[0.328995, 0.23945999999999998, -0.11451439999999999]"
"[0.12105000000000003, 0.191355, -0.007816599999999993]"
"[0.151785, 0.21858000000000002, -0.024587199999999997]"
"[0.19022999999999995, 0.24494999999999997, -0.05009399999999999]"
"[0.23913, 0.26995499999999995, -0.08160239999999999]"
"[0.29358, 0.28767, -0.122452]"
"[0.358245, 0.29632500000000006, -0.17034380000000002]"
"[0.11952, 0.21932999999999994, -0.017665999999999994]"
"[0.15133499999999994, 0.253155, -0.03927659999999999]"
"[0.19133999999999995, 0.28794, -0.071874]"
"[0.24228000000000005, 0.319005, -0.11579700000000001]"
"[0.30160499999999996, 0.34748999999999997, -0.16823839999999998]"
"[0.37300500000000003, 0.36671999999999993, -0.23703899999999997]"
"[0.10895999999999999, 0.24706499999999995, -0.026837799999999988]"
"[0.140955, 0.28837499999999994, -0.0574508]"
"[0.18080999999999997, 0.33045, -0.09496079999999998]"
"[0.23148000000000002, 0.373335, -0.152097]"
"[0.29452500000000004, 0.41289, -0.22181720000000002]"
"[0.366945, 0.44113499999999994, -0.3141402]"
