"Sensor 1 Average (x, y, z)"
"[0.35217000000000004, -0.11957999999999999, -0.07155940000000001]"
"[0.322275, -0.14287499999999997, -0.052393000000000016]"
"[0.288285, -0.159135, -0.038284399999999996]"
"[0.24980999999999998, -0.1665, -0.020086000000000007]"
"[0.21621, -0.165675, -0.0021296000000000006]"
"[0.18133499999999997, -0.160005, 0.010236599999999998]"
"[0.41580000000000006, -0.151215, -0.12538020000000002]"
"[0.37539, -0.180705, -0.10156739999999999]"
"[0.3316800000000001, -0.19776, -0.07228539999999999]"
"[0.28687500000000005, -0.205425, -0.0472626]"
"[0.24229499999999998, -0.20360999999999999, -0.0242726]"
"[0.19890000000000002, -0.19474499999999997, -0.003678400000000002]"
"[0.4826550000000001, -0.18957000000000002, -0.20993499999999998]"
"[0.43239, -0.22771500000000003, -0.1686014]"
"[0.37483500000000003, -0.24781499999999998, -0.12518659999999998]"
"[0.31749, -0.2547000000000001, -0.08607939999999999]"
"[0.26616000000000006, -0.24869999999999995, -0.05302220000000001]"
"[0.21703500000000003, -0.234585, -0.0229416]"
"[0.546825, -0.243255, -0.3211098]"
"[0.48312000000000005, -0.28701, -0.25990800000000003]"
"[0.4151850000000001, -0.31078500000000003, -0.1989724]"
"[0.34809, -0.313485, -0.13835139999999999]"
"[0.28392000000000006, -0.30112500000000003, -0.0868538]"
"[0.23060999999999998, -0.279375, -0.04660919999999998]"
"[0.59481, -0.30288000000000004, -0.4645674]"
"[0.5211599999999998, -0.35640000000000005, -0.37795559999999995]"
"[0.44103000000000003, -0.38286, -0.2895288]"
"[0.36282000000000003, -0.38139000000000006, -0.2031832]"
"[0.29443500000000006, -0.36019500000000004, -0.13184159999999998]"
"[0.23266500000000007, -0.329805, -0.0752862]"
"[0.6175499999999999, -0.37186500000000006, -0.6447605999999999]"
"[0.5339849999999999, -0.437415, -0.5219697999999999]"
"[0.446145, -0.46446, -0.3957426]"
"[0.36133499999999996, -0.45683999999999997, -0.2800182]"
"[0.28653000000000006, -0.42690000000000006, -0.1864126]"
"[0.224595, -0.38500500000000004, -0.11170719999999998]"
