"Sensor 2 Average (x, y, z)"
"[0.614775, -0.35159999999999997, -0.5784526]"
"[0.534975, -0.411855, -0.46892340000000005]"
"[0.44726999999999995, -0.437115, -0.36045900000000003]"
"[0.36537, -0.432615, -0.2546808]"
"[0.291075, -0.405105, -0.1708278]"
"[0.230595, -0.36635999999999996, -0.1007204]"
"[0.6143399999999999, -0.4291199999999999, -0.7771587999999999]"
"[0.5265299999999999, -0.49837499999999996, -0.627506]"
"[0.4370699999999999, -0.5219849999999999, -0.4753606]"
"[0.35109, -0.5092800000000001, -0.340736]"
"[0.27523499999999995, -0.472185, -0.225665]"
"[0.2127599999999999, -0.4211849999999999, -0.13934359999999998]"
"[0.560625, -0.506085, -0.9938213999999999]"
"[0.47690999999999995, -0.5860050000000001, -0.7970754000000001]"
"[0.3897749999999999, -0.60927, -0.6007165999999999]"
"[0.308565, -0.587775, -0.42640399999999995]"
"[0.239325, -0.534855, -0.28505179999999997]"
"[0.182085, -0.473805, -0.17813619999999997]"
"[0.439335, -0.5764650000000001, -1.1973918]"
"[0.37061999999999995, -0.663495, -0.9540366]"
"[0.29907, -0.685725, -0.7150374]"
"[0.232995, -0.6544800000000001, -0.5016176]"
"[0.17875500000000002, -0.59013, -0.33117700000000005]"
"[0.13491000000000003, -0.51726, -0.2069826]"
"[0.25869, -0.6263250000000001, -1.342132]"
"[0.213945, -0.718965, -1.0655986]"
"[0.17260499999999995, -0.736275, -0.7956475999999999]"
"[0.13206, -0.6994500000000001, -0.55902]"
"[0.10007999999999997, -0.6293850000000001, -0.3733092]"
"[0.07455, -0.5463299999999999, -0.2326588]"
"[0.03478499999999998, -0.64251, -1.4056085999999997]"
"[0.026925000000000004, -0.737955, -1.1159587999999998]"
"[0.01965, -0.7563449999999999, -0.8319717999999999]"
"[0.011940000000000006, -0.7144950000000001, -0.5830022000000001]"
"[0.008099999999999996, -0.64356, -0.3872968000000001]"
"[0.005744999999999986, -0.557505, -0.24253239999999998]"
