"Sensor 11 Average (x, y, z)"
"[0.06865500000000001, 0.69192, -0.5319886]"
"[0.09107999999999998, 0.7564649999999999, -0.7497644000000001]"
"[0.11619000000000003, 0.77505, -1.0103016000000002]"
"[0.14403, 0.72651, -1.3000724000000001]"
"[0.17069999999999996, 0.591765, -1.5787838]"
"[0.19175999999999999, 0.36588, -1.7998991999999998]"
"[-0.044264999999999985, 0.69522, -0.5341666]"
"[-0.054449999999999985, 0.758595, -0.7473928]"
"[-0.06746999999999999, 0.7787549999999999, -1.0118988000000002]"
"[-0.08081999999999999, 0.72837, -1.3031942]"
"[-0.09284999999999999, 0.593715, -1.5819056]"
"[-0.10436999999999999, 0.366675, -1.8029968]"
"[-0.15086999999999995, 0.6696449999999999, -0.5031664]"
"[-0.19363499999999995, 0.72546, -0.704704]"
"[-0.24398999999999998, 0.7426949999999999, -0.9469702]"
"[-0.29307, 0.694485, -1.2152272000000002]"
"[-0.340905, 0.5633850000000001, -1.4757402]"
"[-0.37917, 0.34728000000000003, -1.6788507999999998]"
"[-0.23992499999999994, 0.6165750000000001, -0.4508459999999999]"
"[-0.30693000000000004, 0.66177, -0.6263444]"
"[-0.37823999999999997, 0.6707850000000001, -0.837925]"
"[-0.45687, 0.6216750000000001, -1.0632754]"
"[-0.5318099999999999, 0.501465, -1.2839794]"
"[-0.587955, 0.30723, -1.4509836]"
"[-0.30473999999999996, 0.549645, -0.3802787999999999]"
"[-0.38176499999999997, 0.58221, -0.525261]"
"[-0.46762499999999996, 0.582075, -0.696113]"
"[-0.5610149999999999, 0.53586, -0.8753866]"
"[-0.6446099999999999, 0.42505499999999996, -1.0442542]"
"[-0.7093799999999999, 0.25715999999999994, -1.1748374]"
"[-0.34023, 0.47202, -0.3042908]"
"[-0.420825, 0.494325, -0.41754679999999994]"
"[-0.51195, 0.48669000000000007, -0.5478638]"
"[-0.6028499999999999, 0.43979999999999997, -0.6817139999999999]"
"[-0.68817, 0.3457199999999999, -0.8055454000000001]"
"[-0.7513049999999999, 0.20519999999999997, -0.8993203999999998]"
