"Sensor 3 Average (x, y, z)"
"[0.184935, -0.67542, -1.3843125999999997]"
"[0.15756, -0.7670999999999999, -1.0892661999999997]"
"[0.12814500000000004, -0.783255, -0.8050129999999999]"
"[0.10237500000000002, -0.73833, -0.5626741999999999]"
"[0.07854, -0.660975, -0.36897739999999996]"
"[0.0615, -0.572955, -0.22801239999999998]"
"[-0.06255, -0.6752399999999998, -1.4028013999999998]"
"[-0.04913999999999999, -0.7695, -1.1047542]"
"[-0.03820499999999999, -0.78384, -0.8140154]"
"[-0.026924999999999998, -0.7399649999999999, -0.5683611999999999]"
"[-0.01735499999999999, -0.662535, -0.3769876]"
"[-0.01210499999999999, -0.5735699999999999, -0.2314972]"
"[-0.29629500000000003, -0.638325, -1.3168914]"
"[-0.24546, -0.7309049999999999, -1.0431409999999999]"
"[-0.19663499999999998, -0.7473, -0.7711572]"
"[-0.150555, -0.7084500000000001, -0.5402408]"
"[-0.11335499999999998, -0.6376049999999999, -0.3537798000000001]"
"[-0.08455499999999999, -0.5529, -0.21920359999999997]"
"[-0.4809, -0.5726100000000001, -1.1570262]"
"[-0.4033049999999999, -0.6608099999999999, -0.9148809999999998]"
"[-0.3237, -0.68082, -0.6832870000000001]"
"[-0.25310999999999995, -0.6521850000000001, -0.47879700000000003]"
"[-0.191535, -0.5908049999999999, -0.316657]"
"[-0.14487, -0.5148900000000001, -0.19246259999999996]"
"[-0.5915549999999999, -0.49177499999999996, -0.9504307999999999]"
"[-0.501675, -0.5728650000000001, -0.758549]"
"[-0.408285, -0.5959049999999999, -0.570031]"
"[-0.3228899999999999, -0.57588, -0.39937259999999997]"
"[-0.24958499999999997, -0.5270549999999999, -0.263296]"
"[-0.189825, -0.46565999999999996, -0.1633258]"
"[-0.6389849999999999, -0.40689, -0.7343006]"
"[-0.54735, -0.47774999999999995, -0.591811]"
"[-0.45216, -0.502305, -0.4442636]"
"[-0.363795, -0.4898849999999999, -0.3166086]"
"[-0.285045, -0.45774000000000004, -0.2078296]"
"[-0.21898499999999999, -0.40947000000000006, -0.12518659999999998]"
