"Sensor 12 Average (x, y, z)"
"[0.175785, -0.24637499999999998, 0.5503321999999999]"
"[0.1856249999999999, -0.214545, 0.5908187999999999]"
"[0.19793999999999998, -0.17435999999999996, 0.6295872]"
"[0.20486999999999997, -0.13274999999999998, 0.6546584]"
"[0.21016500000000002, -0.083205, 0.6777694]"
"[0.21523499999999998, -0.03294, 0.6869654]"
"[0.20811, -0.23314499999999996, 0.5129916]"
"[0.22117499999999998, -0.20218499999999998, 0.5519535999999999]"
"[0.23281499999999997, -0.16579499999999997, 0.5850833999999999]"
"[0.24136499999999997, -0.12447, 0.6143412]"
"[0.24822000000000002, -0.0786, 0.6318378]"
"[0.25402500000000006, -0.028935000000000002, 0.6403078]"
"[0.235725, -0.21887999999999996, 0.47719979999999995]"
"[0.24796499999999996, -0.189855, 0.5101844]"
"[0.26049, -0.1557, 0.5411604000000001]"
"[0.2731950000000001, -0.11642999999999998, 0.5650216]"
"[0.279915, -0.074415, 0.5829295999999999]"
"[0.28535999999999995, -0.02739, 0.5906977999999998]"
"[0.25466999999999995, -0.20300999999999997, 0.4366648]"
"[0.269265, -0.17470499999999997, 0.4676408]"
"[0.28364999999999996, -0.14451, 0.49501100000000003]"
"[0.294855, -0.10815, 0.5144920000000001]"
"[0.30169499999999994, -0.06618, 0.5325936]"
"[0.306735, -0.023745000000000002, 0.5377481999999998]"
"[0.26781, -0.18794999999999998, 0.3929596000000001]"
"[0.28286999999999995, -0.16326, 0.4189988]"
"[0.2970600000000001, -0.132045, 0.445764]"
"[0.308775, -0.097275, 0.464882]"
"[0.31499999999999995, -0.060285, 0.47768380000000005]"
"[0.32258999999999993, -0.021795000000000005, 0.48346759999999994]"
"[0.276165, -0.171255, 0.35104520000000006]"
"[0.29031000000000007, -0.14719500000000002, 0.37478540000000005]"
"[0.30445500000000003, -0.12151499999999998, 0.39596040000000005]"
"[0.31626, -0.08721, 0.4123438]"
"[0.32414999999999994, -0.055709999999999996, 0.42081380000000007]"
"[0.32857499999999995, -0.019395000000000003, 0.4294048]"
