"Sensor 10 Average (x, y, z)"
"[-0.20304, -0.2367, 0.5231314]"
"[-0.21392999999999995, -0.20507999999999998, 0.5647070000000001]"
"[-0.22547999999999996, -0.168465, 0.5987564]"
"[-0.233925, -0.124245, 0.6239243999999999]"
"[-0.23792999999999997, -0.07752, 0.6470112]"
"[-0.24022500000000002, -0.028950000000000004, 0.6568364]"
"[-0.169095, -0.246465, 0.5594798]"
"[-0.17883, -0.2142, 0.6019024]"
"[-0.18699, -0.17543999999999998, 0.6386622000000001]"
"[-0.19580999999999998, -0.12954, 0.6684281999999999]"
"[-0.19836000000000004, -0.081315, 0.6886836000000001]"
"[-0.20187, -0.028560000000000002, 0.7016306]"
"[-0.13039499999999998, -0.257775, 0.5884472]"
"[-0.14040000000000002, -0.22486500000000004, 0.6327815999999998]"
"[-0.147285, -0.18425999999999998, 0.6734376000000001]"
"[-0.152865, -0.13602, 0.7054057999999999]"
"[-0.154065, -0.08249999999999999, 0.7266050000000001]"
"[-0.156, -0.028395000000000007, 0.7394552]"
"[-0.08749499999999999, -0.26236499999999996, 0.6090171999999999]"
"[-0.09255, -0.22819499999999998, 0.6571993999999999]"
"[-0.09789, -0.18653999999999998, 0.6954596]"
"[-0.099915, -0.14103000000000002, 0.7317112]"
"[-0.103545, -0.08494499999999999, 0.7546044]"
"[-0.10422000000000001, -0.028560000000000002, 0.7665107999999999]"
"[-0.043035000000000004, -0.26849999999999996, 0.6214318]"
"[-0.044340000000000004, -0.23298000000000002, 0.6722518000000001]"
"[-0.047415, -0.19132500000000002, 0.7116252]"
"[-0.04839, -0.14115, 0.7460618]"
"[-0.049245000000000004, -0.08598, 0.7722462]"
"[-0.04752, -0.027615000000000004, 0.7836444]"
"[0.006209999999999993, -0.267825, 0.6257878]"
"[0.00569999999999999, -0.233265, 0.6747685999999998]"
"[0.006074999999999997, -0.18980999999999998, 0.7184012]"
"[0.008009999999999996, -0.14243999999999998, 0.7525474]"
"[0.009555000000000001, -0.08432999999999999, 0.7762876000000001]"
"[0.012329999999999994, -0.026805000000000002, 0.7897185999999999]"
