"Sensor 15 Average (x, y, z)"
"[-0.01743, -0.32883, 0.3862562]"
"[-0.017294999999999998, -0.328305, 0.43843139999999997]"
"[-0.01842, -0.319455, 0.49338959999999993]"
"[-0.01899, -0.30579, 0.5513728]"
"[-0.021269999999999997, -0.28309500000000004, 0.6064761999999999]"
"[-0.021975, -0.25368, 0.6599339999999999]"
"[0.013874999999999998, -0.32677500000000004, 0.384296]"
"[0.018479999999999996, -0.32737499999999997, 0.43746340000000006]"
"[0.020864999999999995, -0.31816500000000003, 0.4926877999999999]"
"[0.02383500000000001, -0.303195, 0.5510581999999999]"
"[0.025319999999999995, -0.28224, 0.6061616000000001]"
"[0.02767499999999999, -0.25077, 0.6593773999999999]"
"[0.04854, -0.32259000000000004, 0.37664879999999995]"
"[0.05112, -0.321345, 0.428703]"
"[0.05737500000000001, -0.313245, 0.4907518]"
"[0.06573000000000001, -0.29841000000000006, 0.5408942]"
"[0.07091999999999998, -0.277545, 0.5991678]"
"[0.07679999999999998, -0.24846, 0.651706]"
"[0.07695000000000002, -0.31717500000000004, 0.37045359999999994]"
"[0.08618999999999999, -0.31601999999999997, 0.4195312]"
"[0.09568499999999999, -0.306195, 0.4755058]"
"[0.10378499999999999, -0.29136, 0.5266404]"
"[0.11329499999999998, -0.271215, 0.5802434]"
"[0.12351000000000001, -0.23935499999999998, 0.6283288]"
"[0.104685, -0.30549000000000004, 0.35571579999999997]"
"[0.11906999999999998, -0.301995, 0.4013812]"
"[0.12882000000000002, -0.294255, 0.4536774]"
"[0.14115, -0.28176, 0.5076192]"
"[0.153435, -0.2583, 0.5566726000000001]"
"[0.16606499999999996, -0.231, 0.6019508]"
"[0.12882000000000002, -0.29351999999999995, 0.33485539999999997]"
"[0.14479499999999998, -0.28826999999999997, 0.37993999999999994]"
"[0.15818999999999997, -0.28231500000000004, 0.42865459999999994]"
"[0.17516999999999996, -0.268155, 0.4795714]"
"[0.18975, -0.245025, 0.5259869999999999]"
"[0.20164500000000002, -0.21850499999999998, 0.569547]"
