X,Y,Z,MagneticField_X,MagneticField_Y,MagneticField_Z
0,0,0,0.04347196719304687,0.004954890439466272,-0.12360558207858979
0,5,0,0.035210735708165,-0.003428693842575596,-0.1116290855673889
0,10,0,0.02431870485983595,-0.010063288040151795,-0.09517854082507038
0,15,0,0.011537642306279822,-0.012017627616599337,-0.07489178602032072
0,20,0,-0.0015896070510466598,-0.005599032929367122,-0.05327983841351451
0,25,0,-0.01231448157669239,0.01200960949932672,-0.03519476068062187
5,0,0,0.04842844901456725,-0.002435671440812831,-0.1190790794466887
5,5,0,0.04148604480352551,-0.013321030725915041,-0.10381301260864242
5,10,0,0.03230811604847593,-0.02294271024605215,-0.08244601542416452
5,15,0,0.021221569347533345,-0.026891112743297835,-0.05530279103929489
5,20,0,0.009663912351573004,-0.020718019341412666,-0.025670706328804027
10,0,0,0.05596248010772431,-0.007855735096094996,-0.11580181172726159
10,5,0,0.05194179214102092,-0.02074054351817848,-0.09813624678663238
10,10,0,0.04654149834741093,-0.032533725058146654,-0.07297153874403231
10,15,0,0.04023160729587463,-0.03856432855918718,-0.04050569225119355
10,20,0,0.033694760680621855,-0.03261666054596646,-0.004316317786754814
15,0,0,0.06490531276778062,-0.009890929122291593,-0.11460760190965846
15,5,0,0.06492630676949442,-0.02387752478883584,-0.0960942587832048
15,10,0,0.06508917860203206,-0.03657179581344107,-0.06969188395152405
15,15,0,0.06535518423307625,-0.043554841473864625,-0.03520632880401518
15,20,0,0.06634141265760801,-0.03782623332109193,0.00319512792263435
20,0,0,0.07419249602154485,-0.008682274452197332,-0.11574182886522218
20,5,0,0.0782090831191088,-0.022014200024482802,-0.09811629330395397
20,10,0,0.08367027787978944,-0.03389441792141021,-0.07325321336760926
20,15,0,0.09081913330885052,-0.03998426980046518,-0.04129777206512425
20,20,0,0.09927445219733136,-0.034239196964132704,-0.005910821397967947
25,0,0,0.08207993634471782,-0.004257987513771579,-0.11886932305055697
25,5,0,0.08913692006365527,-0.015459786999632755,-0.10369378136858856
25,10,0,0.09849002325866077,-0.025340004896560166,-0.0828153384747215
25,15,0,0.11040488431876605,-0.029714591749296124,-0.0563553678540825
25,20,0,0.12353011384502385,-0.023798628963153386,-0.0279051291467744
30,0,0,0.0876116415717958,0.0024006610356224756,-0.12325229526257804
30,5,0,0.09621251071122536,-0.006308666911494676,-0.1112704737421961
30,10,0,0.1073834006610356,-0.013408985187905502,-0.09525388664463214
30,15,0,0.12082580487207735,-0.015753580609621745,-0.07557032684539111
30,20,0,0.1352937324029869,-0.009469029256947002,-0.054933223160729586
35,0,0,0.09044173093401883,0.010448830946260246,-0.12786326355735095
35,5,0,0.09927904272248744,0.003936956787856528,-0.119108764842698
35,10,0,0.11042287917737788,-0.0006028277634961485,-0.1077111029501775
35,15,0,0.12319218998653444,-0.0011458562859591181,-0.09431031950055085
35,20,0,0.1363105031215571,0.004846064389766189,-0.08073540213000366
40,0,0,0.09102442159383031,0.017934386093769124,-0.1320661647692496
40,5,0,0.09914830456604234,0.013756518545721626,-0.12593408005875872
40,10,0,0.10902497245684904,0.011251683192557226,-0.11842073693230505
40,15,0,0.11987660668380462,0.011848145427836944,-0.10984588076875995
40,20,0,0.13063330885053248,0.017084894111886396,-0.10130829966948218
