values,,position,position,position,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z,x,y,z
Sensor,Sample,,,,,,
0,0,0,0,0,-0.021134777818582445,-0.04748439221446933,-0.06006243114212266
0,1,0,0,0,-0.021134777818582445,-0.04748439221446933,-0.06006243114212266
0,2,0,0,0,-0.021502019831068676,-0.04718447790427225,-0.06024605214836577
0,3,0,0,0,-0.021422450728363324,-0.04721508140531277,-0.059958379238584894
0,4,0,0,0,-0.021422450728363324,-0.04739870241155588,-0.06001958624066593
0,5,0,0,0,-0.021471416330028158,-0.04739870241155588,-0.06001958624066593
0,6,0,0,0,-0.02147753703023626,-0.04721508140531277,-0.05987268943567144
0,7,0,0,0,-0.02126943322316073,-0.047306891908434325,-0.05992165503733628
0,8,0,0,0,-0.02126943322316073,-0.047306891908434325,-0.05992165503733628
0,9,0,0,0,-0.02135512302607418,-0.0472640470069776,-0.05998898273962542
0,10,0,0,0,-0.021410209327947117,-0.047417064512180196,-0.059958379238584894
0,11,0,0,0,-0.021410209327947117,-0.047417064512180196,-0.059958379238584894
0,12,0,0,0,-0.021550985432733503,-0.047276288407393806,-0.059389154119231236
0,13,0,0,0,-0.02136736442649039,-0.04733749540947484,-0.06009303464316318
0,14,0,0,0,-0.02136736442649039,-0.04733749540947484,-0.06009303464316318
0,15,0,0,0,-0.02131839882482556,-0.04728240910760191,-0.05992165503733628
0,16,0,0,0,-0.02135512302607418,-0.04734973680989105,-0.06009303464316318
0,17,0,0,0,-0.02135512302607418,-0.04734973680989105,-0.06009303464316318
0,18,0,0,0,-0.021459174929611947,-0.04703146039906965,-0.06005018974170645
0,19,0,0,0,-0.021202105520871588,-0.04739870241155588,-0.059891051536295745
0,20,0,0,0,-0.021202105520871588,-0.04739870241155588,-0.059891051536295745
0,21,0,0,0,-0.021483657730444364,-0.04706818460031827,-0.06015424164524421
0,22,0,0,0,-0.02144693352919574,-0.047423185212388294,-0.05970130982984453
0,23,0,0,0,-0.02144693352919574,-0.047423185212388294,-0.05970130982984453
0,24,0,0,0,-0.021465295629820053,-0.04707430530052638,-0.06001958624066593
0,25,0,0,0,-0.021379605826906598,-0.04736809891051536,-0.05954829232464194
0,26,0,0,0,-0.021581588933774022,-0.047429305912596406,-0.06019096584649284
0,27,0,0,0,-0.021581588933774022,-0.047429305912596406,-0.06019096584649284
0,28,0,0,0,-0.021569347533357815,-0.04723956420614518,-0.06006243114212266
0,29,0,0,0,-0.021336760925449873,-0.047111029501775,-0.05990941363692006
0,30,0,0,0,-0.021336760925449873,-0.047111029501775,-0.05990941363692006
0,31,0,0,0,-0.02136736442649039,-0.04750275431509365,-0.059786999632757985
0,32,0,0,0,-0.02139796792753091,-0.0472640470069776,-0.06010527604357938
0,33,0,0,0,-0.02139796792753091,-0.0472640470069776,-0.06010527604357938
0,34,0,0,0,-0.02143469212877953,-0.0469457705961562,-0.0596339821275554
0,35,0,0,0,-0.02142857142857143,-0.04724568490635329,-0.060025706940874037
0,36,0,0,0,-0.02142857142857143,-0.04724568490635329,-0.060025706940874037
0,37,0,0,0,-0.021410209327947117,-0.04734361610968295,-0.059958379238584894
0,38,0,0,0,-0.021287795323785042,-0.04734361610968295,-0.059756396131717474
0,39,0,0,0,-0.021287795323785042,-0.04734361610968295,-0.059756396131717474
0,40,0,0,0,-0.021410209327947117,-0.04711715020198311,-0.05998898273962542
0,41,0,0,0,-0.021440812828987636,-0.0470987881013588,-0.060074672542538864
0,42,0,0,0,-0.021440812828987636,-0.0470987881013588,-0.060074672542538864
0,43,0,0,0,-0.02134900232586608,-0.047062063900110175,-0.05989717223650386
0,44,0,0,0,-0.021453054229403846,-0.047221202105520874,-0.059829844534214714
0,45,0,0,0,-0.021453054229403846,-0.047221202105520874,-0.059829844534214714
0,46,0,0,0,-0.021342881625657974,-0.04745378871342882,-0.06008691394295508
0,47,0,0,0,-0.0213857265271147,-0.04744154731301261,-0.060031827641082135
0,48,0,0,0,-0.021636675235646958,-0.04716611580364794,-0.06001958624066593
0,49,0,0,0,-0.021636675235646958,-0.04716611580364794,-0.06001958624066593
0,50,0,0,0,-0.02134900232586608,-0.04741094381197209,-0.05999510343983352
0,51,0,0,0,-0.021330640225241768,-0.047049822499693965,-0.05998898273962542
0,52,0,0,0,-0.021330640225241768,-0.047049822499693965,-0.05998898273962542
0,53,0,0,0,-0.021287795323785042,-0.04714163300281552,-0.06001958624066593
0,54,0,0,0,-0.021483657730444364,-0.04730077120822622,-0.0601236381442037
0,55,0,0,0,-0.021483657730444364,-0.04730077120822622,-0.0601236381442037
0,56,0,0,0,-0.02123882972212021,-0.047147753703023626,-0.06005631044191455
0,57,0,0,0,-0.021404088627739012,-0.04712939160239931,-0.05992165503733628
0,58,0,0,0,-0.021404088627739012,-0.04712939160239931,-0.05992165503733628
0,59,0,0,0,-0.021195984820663483,-0.04737421961072347,-0.059933896437752474
0,60,0,0,0,-0.021361243726282286,-0.04731913330885053,-0.05994613783816869
0,61,0,0,0,-0.021361243726282286,-0.04731913330885053,-0.05994613783816869
0,62,0,0,0,-0.02152650263190109,-0.047178357204064145,-0.059786999632757985
0,63,0,0,0,-0.0213857265271147,-0.04706818460031827,-0.059884930836087646
0,64,0,0,0,-0.0213857265271147,-0.04706818460031827,-0.059884930836087646
0,65,0,0,0,-0.02160607173460644,-0.04734973680989105,-0.060209327947117156
0,66,0,0,0,-0.021275553923368835,-0.04712939160239931,-0.059964499938793006
0,67,0,0,0,-0.02142857142857143,-0.04714163300281552,-0.05994613783816869
0,68,0,0,0,-0.02142857142857143,-0.04714163300281552,-0.05994613783816869
0,69,0,0,0,-0.02142857142857143,-0.04723344350593708,-0.06003794834129025
0,70,0,0,0,-0.021110295017750032,-0.04733137470926674,-0.06001346554045783
0,71,0,0,0,-0.021110295017750032,-0.04733137470926674,-0.06001346554045783
0,72,0,0,0,-0.02131839882482556,-0.04717223650385604,-0.06014812094503611
