"Sensor 2 Average (x, y, z)"
"[0.10257, -0.057194999999999996, -0.25654419999999994]"
"[0.10006499999999999, -0.072015, -0.2445652]"
"[0.098295, -0.08706, -0.23016620000000002]"
"[0.09003, -0.09881999999999998, -0.21133860000000002]"
"[0.08657999999999999, -0.10733999999999999, -0.19456799999999996]"
"[0.080925, -0.11349, -0.173635]"
"[0.08821499999999999, -0.05853, -0.2748152]"
"[0.08442, -0.075435, -0.26356219999999997]"
"[0.08371499999999998, -0.09176999999999999, -0.2444684]"
"[0.08022000000000001, -0.10382999999999999, -0.2221076]"
"[0.07281000000000001, -0.11248499999999999, -0.20485299999999998]"
"[0.07093500000000003, -0.11781, -0.1852752]"
"[0.06961499999999998, -0.06250499999999999, -0.2921182]"
"[0.06759000000000001, -0.07776, -0.274791]"
"[0.06537000000000001, -0.093885, -0.256278]"
"[0.062099999999999995, -0.106275, -0.23590159999999996]"
"[0.05866499999999999, -0.115335, -0.21523480000000003]"
"[0.05563499999999997, -0.12308999999999998, -0.19526980000000002]"
"[0.04975499999999999, -0.06112499999999999, -0.30083019999999994]"
"[0.050115, -0.08030999999999999, -0.2892142]"
"[0.047369999999999975, -0.09748499999999999, -0.2667323999999999]"
"[0.045720000000000004, -0.108795, -0.24318579999999998]"
"[0.043934999999999995, -0.117405, -0.2220592]"
"[0.04019999999999999, -0.12408, -0.201586]"
"[0.028334999999999992, -0.061919999999999996, -0.3076062]"
"[0.028829999999999988, -0.07963499999999998, -0.292215]"
"[0.027030000000000005, -0.09803999999999999, -0.2737262]"
"[0.025289999999999986, -0.10961999999999998, -0.25262379999999995]"
"[0.025109999999999986, -0.12046499999999999, -0.229537]"
"[0.026009999999999985, -0.125115, -0.20340099999999997]"
"[0.003510000000000006, -0.06206999999999999, -0.3095422]"
"[0.004469999999999995, -0.079425, -0.29763579999999995]"
"[0.00551999999999999, -0.09604499999999999, -0.27498459999999997]"
"[0.007139999999999987, -0.110835, -0.2523092]"
"[0.005969999999999996, -0.11993999999999999, -0.22808499999999998]"
"[0.00793499999999999, -0.12490499999999999, -0.205337]"
