"Sensor 1 Average (x, y, z)"
"[0.13192500000000001, -0.03844499999999999, -0.15367]"
"[0.129915, -0.050025, -0.1495802]"
"[0.12344999999999999, -0.05835, -0.13709300000000002]"
"[0.12016500000000001, -0.06842999999999999, -0.1279696]"
"[0.11366999999999998, -0.07490999999999999, -0.11555499999999999]"
"[0.10589999999999998, -0.07836, -0.10781100000000002]"
"[0.13007999999999997, -0.041205, -0.17431259999999998]"
"[0.12836999999999998, -0.054419999999999996, -0.16700420000000002]"
"[0.12329999999999998, -0.06417, -0.15650139999999998]"
"[0.11766, -0.072615, -0.143264]"
"[0.109725, -0.08109, -0.13447939999999997]"
"[0.10488000000000001, -0.08432999999999999, -0.12092739999999999]"
"[0.12762, -0.042765, -0.19468900000000003]"
"[0.12396, -0.058785, -0.18418619999999997]"
"[0.11810999999999998, -0.06936, -0.17682940000000003]"
"[0.11506499999999999, -0.080505, -0.1608332]"
"[0.10737000000000001, -0.08784, -0.1477894]"
"[0.10312499999999998, -0.091785, -0.1343342]"
"[0.12151499999999997, -0.04687499999999999, -0.2189374]"
"[0.11649, -0.060495, -0.2077812]"
"[0.11167500000000001, -0.07554, -0.19197859999999994]"
"[0.10664999999999995, -0.08549999999999999, -0.1746272]"
"[0.10207499999999996, -0.09331500000000001, -0.16003459999999997]"
"[0.094065, -0.09842999999999999, -0.1469666]"
"[0.10987499999999999, -0.051434999999999995, -0.2372084]"
"[0.10505999999999997, -0.06583499999999999, -0.2260038]"
"[0.10231499999999998, -0.07766999999999999, -0.21286319999999997]"
"[0.09671999999999996, -0.08896499999999999, -0.19650399999999998]"
"[0.09104999999999998, -0.09717, -0.1765148]"
"[0.085695, -0.10567499999999999, -0.15901820000000003]"
"[0.09563999999999999, -0.053279999999999994, -0.25593920000000003]"
"[0.09448499999999997, -0.070395, -0.24127399999999996]"
"[0.09005999999999999, -0.08307, -0.23035980000000003]"
"[0.08483999999999998, -0.095055, -0.2095236]"
"[0.08020499999999998, -0.10307999999999998, -0.19057499999999997]"
"[0.07576499999999999, -0.10943999999999998, -0.17022279999999998]"
