"Sensor 3 Average (x, y, z)"
"[0.02047500000000002, -0.06958500000000001, -0.31314800000000004]"
"[0.021795000000000023, -0.09, -0.2943204]"
"[0.022830000000000017, -0.10499999999999998, -0.2789534]"
"[0.023265000000000022, -0.11638499999999999, -0.2552616]"
"[0.02217000000000001, -0.128715, -0.23101320000000003]"
"[0.021570000000000006, -0.13344, -0.2076602]"
"[-0.00031499999999999584, -0.06829500000000001, -0.31452740000000007]"
"[-0.0009899999999999909, -0.08714999999999999, -0.2963532]"
"[0.00033000000000001084, -0.10417499999999998, -0.2769448]"
"[0.0027750000000000136, -0.11567999999999999, -0.25470500000000007]"
"[0.003510000000000013, -0.12762, -0.23038399999999992]"
"[0.004754999999999995, -0.13301999999999997, -0.20531279999999996]"
"[-0.026294999999999992, -0.064845, -0.3074368]"
"[-0.023039999999999984, -0.08233499999999999, -0.292578]"
"[-0.020639999999999985, -0.10078499999999999, -0.2727098]"
"[-0.019634999999999986, -0.11472, -0.2490664]"
"[-0.017804999999999988, -0.12357000000000001, -0.22723800000000002]"
"[-0.013109999999999983, -0.13053, -0.204127]"
"[-0.05081999999999999, -0.06169499999999999, -0.3004914]"
"[-0.04709999999999999, -0.08135999999999999, -0.2828738]"
"[-0.04349999999999999, -0.098475, -0.2662726]"
"[-0.03878999999999999, -0.11014499999999999, -0.24449259999999998]"
"[-0.03421499999999999, -0.11879999999999998, -0.22055880000000003]"
"[-0.03136499999999999, -0.125085, -0.1966008]"
"[-0.07205999999999999, -0.058665, -0.2873024]"
"[-0.06770999999999999, -0.07720499999999998, -0.27338739999999995]"
"[-0.06427499999999998, -0.093105, -0.2548502]"
"[-0.05681999999999999, -0.10520999999999998, -0.23125519999999997]"
"[-0.052619999999999986, -0.113715, -0.21264539999999998]"
"[-0.04621499999999999, -0.12022500000000001, -0.1899216]"
"[-0.09031499999999998, -0.056310000000000006, -0.2675794]"
"[-0.08585999999999998, -0.07214999999999999, -0.25364020000000004]"
"[-0.07997999999999998, -0.0867, -0.23950739999999998]"
"[-0.07547999999999999, -0.099945, -0.2199296]"
"[-0.06820499999999999, -0.10885500000000001, -0.20008560000000003]"
"[-0.06071999999999998, -0.11317499999999998, -0.17760379999999998]"
