"Sensor 4 Average (x, y, z)"
"[-0.07901999999999999, -0.067965, -0.2798004]"
"[-0.076065, -0.08421, -0.26641780000000004]"
"[-0.07103999999999999, -0.09935999999999999, -0.24613820000000003]"
"[-0.06524999999999999, -0.111315, -0.22670559999999995]"
"[-0.05897999999999999, -0.12040499999999998, -0.20649859999999998]"
"[-0.054299999999999994, -0.12639, -0.1832182]"
"[-0.09524999999999999, -0.06190499999999999, -0.26116639999999997]"
"[-0.09139499999999999, -0.07962, -0.24650120000000003]"
"[-0.08546999999999999, -0.09232499999999999, -0.23130360000000005]"
"[-0.07923, -0.10599, -0.2157188]"
"[-0.07285499999999999, -0.11393999999999999, -0.19345480000000004]"
"[-0.06688499999999999, -0.120255, -0.17411900000000002]"
"[-0.10927499999999998, -0.058544999999999986, -0.24098360000000002]"
"[-0.103125, -0.07202999999999998, -0.22980319999999999]"
"[-0.09935999999999998, -0.08747999999999999, -0.21187099999999998]"
"[-0.09247499999999999, -0.09855, -0.19657660000000005]"
"[-0.08620499999999999, -0.10453499999999999, -0.18004799999999999]"
"[-0.07726499999999999, -0.112005, -0.15945379999999998]"
"[-0.11863499999999999, -0.05149499999999999, -0.2187922]"
"[-0.11543999999999999, -0.06898499999999999, -0.20630499999999996]"
"[-0.10926, -0.080355, -0.1931886]"
"[-0.10078499999999999, -0.08990999999999999, -0.17891059999999998]"
"[-0.09523499999999999, -0.09851999999999998, -0.1623094]"
"[-0.08528999999999999, -0.10424999999999998, -0.14444980000000002]"
"[-0.128295, -0.045404999999999994, -0.1957296]"
"[-0.12184499999999998, -0.06074999999999999, -0.18798560000000003]"
"[-0.11417999999999998, -0.07244999999999999, -0.17358659999999998]"
"[-0.107925, -0.08001, -0.15935699999999997]"
"[-0.09973499999999999, -0.08929499999999999, -0.1449338]"
"[-0.09144, -0.09362999999999999, -0.13150279999999998]"
"[-0.13316999999999998, -0.041879999999999994, -0.17198939999999996]"
"[-0.12825, -0.05429999999999999, -0.16523759999999998]"
"[-0.12071999999999998, -0.06518999999999998, -0.15531559999999994]"
"[-0.11444999999999998, -0.07324499999999999, -0.1404084]"
"[-0.10450499999999999, -0.08055, -0.12869560000000002]"
"[-0.095745, -0.087225, -0.1155066]"
