"Sensor 7 Average (x, y, z)"
"[0.020864999999999995, 0.041370000000000004, -0.3407118]"
"[0.021674999999999986, 0.016379999999999995, -0.3489398]"
"[0.023925000000000002, -0.010725000000000004, -0.3476572]"
"[0.024404999999999996, -0.03819, -0.3410022]"
"[0.02450999999999999, -0.06215999999999999, -0.32781319999999997]"
"[0.024749999999999994, -0.084735, -0.3130996]"
"[-0.00477000000000001, 0.041639999999999996, -0.3419218]"
"[-0.0030599999999999933, 0.015449999999999988, -0.3426478]"
"[-0.002805000000000002, -0.009285000000000007, -0.3454066]"
"[-0.0021150000000000196, -0.0357, -0.33940499999999996]"
"[-0.0014550000000000118, -0.061545, -0.3312738]"
"[0.00014999999999999736, -0.08257500000000001, -0.3151324]"
"[-0.030555, 0.042554999999999996, -0.334807]"
"[-0.030074999999999998, 0.01780499999999999, -0.34138939999999995]"
"[-0.02977500000000001, -0.009375000000000005, -0.34235740000000003]"
"[-0.030195000000000007, -0.035145, -0.3374206]"
"[-0.027315000000000006, -0.059145, -0.32791]"
"[-0.02551500000000001, -0.081525, -0.3131722]"
"[-0.05586, 0.04364999999999998, -0.32713559999999997]"
"[-0.05496, 0.01746, -0.3312012]"
"[-0.05238, -0.007635000000000003, -0.33294360000000006]"
"[-0.052755, -0.033105, -0.3274018000000001]"
"[-0.052215000000000004, -0.056835, -0.31544700000000003]"
"[-0.046395, -0.076875, -0.303952]"
"[-0.0786, 0.04283999999999999, -0.3120106]"
"[-0.0786, 0.019514999999999994, -0.31735880000000005]"
"[-0.076425, -0.0057900000000000035, -0.31600359999999994]"
"[-0.075645, -0.028035000000000004, -0.31276080000000006]"
"[-0.073515, -0.05217, -0.30392779999999997]"
"[-0.067995, -0.07420500000000001, -0.2906904]"
"[-0.096765, 0.042435, -0.2950948]"
"[-0.09720000000000001, 0.020234999999999993, -0.2966194]"
"[-0.095985, -0.0027000000000000045, -0.2984344]"
"[-0.094635, -0.026745000000000005, -0.29236020000000007]"
"[-0.094305, -0.04794000000000001, -0.2860924]"
"[-0.08952, -0.06819, -0.26905559999999995]"
