"Sensor 12 Average (x, y, z)"
"[-0.06724499999999999, 0.11512500000000002, -0.231957]"
"[-0.06989999999999999, 0.10246499999999999, -0.2535192]"
"[-0.07583999999999999, 0.08771999999999998, -0.26755520000000005]"
"[-0.076665, 0.07151999999999999, -0.2828012]"
"[-0.08066999999999999, 0.048795000000000005, -0.29298939999999996]"
"[-0.079815, 0.026789999999999994, -0.2988458]"
"[-0.08194499999999999, 0.10912500000000001, -0.2131052]"
"[-0.086805, 0.09823499999999998, -0.23466739999999997]"
"[-0.09083999999999999, 0.08277000000000002, -0.24925999999999998]"
"[-0.09500999999999998, 0.06654, -0.2611664]"
"[-0.09808499999999999, 0.048089999999999994, -0.27534759999999997]"
"[-0.09917999999999999, 0.027690000000000006, -0.2788808]"
"[-0.09394499999999999, 0.10333499999999997, -0.19923860000000002]"
"[-0.09970499999999999, 0.09169499999999998, -0.2162754]"
"[-0.10328999999999999, 0.08062499999999999, -0.22977899999999998]"
"[-0.109485, 0.06324, -0.2429438]"
"[-0.11105999999999999, 0.045075000000000004, -0.25037319999999996]"
"[-0.113145, 0.027435, -0.25620539999999997]"
"[-0.10325999999999999, 0.09832499999999998, -0.18273419999999996]"
"[-0.109875, 0.0873, -0.1941082]"
"[-0.112995, 0.07679999999999997, -0.21155639999999998]"
"[-0.11819999999999999, 0.059625, -0.21932459999999998]"
"[-0.12205499999999998, 0.04549499999999998, -0.22798819999999997]"
"[-0.12380999999999999, 0.025889999999999996, -0.23224739999999996]"
"[-0.11166, 0.09102, -0.16405180000000003]"
"[-0.11450999999999999, 0.081975, -0.1767568]"
"[-0.12256499999999998, 0.07003499999999997, -0.18607379999999998]"
"[-0.12513, 0.05665500000000001, -0.198924]"
"[-0.128205, 0.04087500000000001, -0.2022878]"
"[-0.130425, 0.024779999999999983, -0.21066100000000001]"
"[-0.11504999999999999, 0.08402999999999998, -0.1434818]"
"[-0.12043499999999999, 0.07640999999999998, -0.1573968]"
"[-0.12621, 0.06631499999999999, -0.165891]"
"[-0.12927, 0.053685, -0.17491759999999998]"
"[-0.13391999999999998, 0.04078499999999999, -0.18036259999999998]"
"[-0.134925, 0.02393999999999999, -0.18483960000000005]"
