"Sensor 12 Average (x, y, z)"
"[-0.06111, 0.012734999999999996, -0.20013399999999998]"
"[-0.06015, 0.023279999999999988, -0.198561]"
"[-0.06189, 0.03163499999999999, -0.19439860000000003]"
"[-0.061005000000000004, 0.03939, -0.19127679999999997]"
"[-0.057825, 0.04468499999999998, -0.18677559999999999]"
"[-0.0531, 0.013904999999999994, -0.20463519999999996]"
"[-0.054045, 0.02134499999999999, -0.20332839999999996]"
"[-0.054, 0.034154999999999984, -0.20124720000000001]"
"[-0.05172, 0.039374999999999986, -0.19693960000000002]"
"[-0.05338500000000001, 0.048285, -0.19219640000000004]"
"[-0.04521, 0.01292999999999999, -0.2128148]"
"[-0.04515, 0.022754999999999997, -0.2099834]"
"[-0.045524999999999996, 0.031139999999999994, -0.20812000000000008]"
"[-0.04569, 0.03934499999999999, -0.20434480000000002]"
"[-0.043125, 0.045614999999999996, -0.1999646]"
"[-0.036585, 0.013544999999999995, -0.21850180000000002]"
"[-0.037815, 0.021854999999999992, -0.21392799999999998]"
"[-0.037395000000000005, 0.030824999999999984, -0.21121759999999995]"
"[-0.0369, 0.0402, -0.20923319999999998]"
"[-0.03522, 0.046650000000000004, -0.2031832]"
"[-0.029610000000000004, 0.014309999999999996, -0.2197602]"
"[-0.028635, 0.02441999999999999, -0.2200264]"
"[-0.029385, 0.032834999999999996, -0.21479919999999994]"
"[-0.029055000000000004, 0.03992999999999999, -0.21213720000000005]"
"[-0.02769, 0.048510000000000005, -0.20577260000000003]"
