"Sensor 11 Average (x, y, z)"
"[-0.023745000000000002, 0.016394999999999993, -0.22685079999999996]"
"[-0.025365, 0.024255, -0.22130899999999992]"
"[-0.02469, 0.033479999999999996, -0.2202926]"
"[-0.022949999999999998, 0.042285, -0.215138]"
"[-0.022784999999999996, 0.05139000000000002, -0.21310519999999994]"
"[-0.015299999999999998, 0.014280000000000001, -0.23118260000000002]"
"[-0.015375, 0.02367000000000001, -0.22706859999999995]"
"[-0.013739999999999999, 0.03423, -0.2202442]"
"[-0.013454999999999998, 0.042825000000000016, -0.21963919999999998]"
"[-0.015659999999999993, 0.049199999999999994, -0.2121614]"
"[-0.0062400000000000025, 0.012975, -0.23253780000000002]"
"[-0.004725, 0.022889999999999994, -0.2285932]"
"[-0.003720000000000001, 0.032445, -0.22530199999999995]"
"[-0.0061350000000000016, 0.04121999999999998, -0.2193488]"
"[-0.004500000000000004, 0.050625, -0.21494439999999998]"
"[0.005205000000000008, 0.013080000000000008, -0.23215059999999998]"
"[0.003840000000000003, 0.022110000000000005, -0.22835119999999998]"
"[0.005850000000000001, 0.031035000000000007, -0.22779459999999996]"
"[0.005159999999999998, 0.04076999999999999, -0.22072819999999999]"
"[0.005354999999999999, 0.04932, -0.21755799999999997]"
"[0.014774999999999996, 0.014969999999999997, -0.2299968]"
"[0.014505000000000004, 0.023040000000000005, -0.22791559999999994]"
"[0.016184999999999998, 0.032070000000000015, -0.226391]"
"[0.014249999999999999, 0.04003499999999999, -0.22264]"
"[0.013649999999999995, 0.04899000000000002, -0.21385540000000003]"
