"Sensor 8 Average (x, y, z)"
"[-0.058935, -0.023039999999999995, -0.201828]"
"[-0.061095, -0.014219999999999997, -0.20199740000000002]"
"[-0.05952, -0.007514999999999994, -0.2027718]"
"[-0.05937, 0.002235000000000008, -0.20410279999999997]"
"[-0.059609999999999996, 0.010950000000000008, -0.2032316]"
"[-0.05197499999999999, -0.024614999999999995, -0.20853140000000003]"
"[-0.050804999999999996, -0.015554999999999992, -0.20954779999999998]"
"[-0.05301, -0.008099999999999996, -0.20891859999999995]"
"[-0.05297999999999999, 0.0017850000000000019, -0.21095139999999998]"
"[-0.052829999999999995, 0.00945, -0.20986239999999995]"
"[-0.04396499999999999, -0.026594999999999997, -0.20981399999999997]"
"[-0.04548, -0.016829999999999994, -0.21349240000000005]"
"[-0.04583999999999999, -0.008354999999999994, -0.21625119999999998]"
"[-0.045764999999999986, 0.0015150000000000025, -0.21668679999999996]"
"[-0.043484999999999996, 0.009315000000000004, -0.2123792]"
"[-0.035954999999999994, -0.025739999999999992, -0.2181388]"
"[-0.036434999999999995, -0.017684999999999992, -0.218163]"
"[-0.037544999999999995, -0.009524999999999995, -0.221309]"
"[-0.038489999999999996, 0.0008100000000000052, -0.22089760000000003]"
"[-0.036449999999999996, 0.008489999999999998, -0.220583]"
"[-0.027554999999999996, -0.028409999999999998, -0.2205104]"
"[-0.02688, -0.018839999999999996, -0.22491479999999997]"
"[-0.029204999999999995, -0.009494999999999996, -0.22399519999999995]"
"[-0.02724, 0.0011100000000000068, -0.22503579999999995]"
"[-0.028169999999999994, 0.010155000000000011, -0.22469699999999998]"
