"Sensor 13 Average (x, y, z)"
"[0.051000000000000004, 0.04765499999999998, -0.1889536]"
"[0.04752, 0.05482499999999999, -0.18169360000000004]"
"[0.04791, 0.060540000000000004, -0.17312679999999997]"
"[0.04431000000000001, 0.06572999999999998, -0.16618139999999998]"
"[0.04427999999999999, 0.07298999999999997, -0.16201900000000002]"
"[0.05621999999999999, 0.04532999999999999, -0.17753120000000003]"
"[0.05612999999999999, 0.05245500000000001, -0.175692]"
"[0.053985, 0.05902499999999999, -0.1698114]"
"[0.051615, 0.06311999999999998, -0.16591519999999998]"
"[0.05139, 0.06891, -0.1567192]"
"[0.062474999999999996, 0.04507500000000001, -0.17554679999999998]"
"[0.061349999999999995, 0.051480000000000005, -0.1710214]"
"[0.059625000000000004, 0.057839999999999996, -0.16591519999999998]"
"[0.05799, 0.063165, -0.15947799999999998]"
"[0.056385000000000005, 0.06636, -0.152218]"
"[0.06672, 0.04305, -0.16678639999999995]"
"[0.06779999999999999, 0.05002499999999999, -0.16569740000000002]"
"[0.06544499999999999, 0.054555, -0.1578082]"
"[0.063375, 0.06038999999999999, -0.1517582]"
"[0.061005, 0.06475500000000001, -0.14614380000000002]"
"[0.072945, 0.04239000000000002, -0.1606638]"
"[0.072405, 0.047610000000000006, -0.1545896]"
"[0.06965999999999999, 0.05217, -0.1529198]"
"[0.06729, 0.058199999999999995, -0.1455872]"
"[0.06590999999999998, 0.06213, -0.13900479999999998]"
