"Sensor 15 Average (x, y, z)"
"[-0.02073, 0.052410000000000005, -0.2078296000000001]"
"[-0.022875, 0.059355, -0.20311059999999995]"
"[-0.023459999999999998, 0.06631499999999999, -0.19570539999999995]"
"[-0.01791, 0.07343999999999998, -0.1884696]"
"[-0.017804999999999998, 0.07761000000000001, -0.18234699999999995]"
"[-0.015705, 0.05142, -0.2120404]"
"[-0.011549999999999998, 0.05842500000000001, -0.20625660000000004]"
"[-0.012374999999999999, 0.06558, -0.19952899999999998]"
"[-0.012555, 0.07155, -0.19040559999999992]"
"[-0.011729999999999999, 0.07791000000000001, -0.18425879999999997]"
"[-0.003719999999999999, 0.05236499999999999, -0.21620279999999995]"
"[-0.005819999999999999, 0.059640000000000006, -0.2084346]"
"[-0.004559999999999998, 0.06545999999999999, -0.2011746]"
"[-0.005684999999999999, 0.07389000000000001, -0.19347899999999993]"
"[-0.002234999999999999, 0.07735499999999998, -0.18508160000000004]"
"[0.005355000000000003, 0.05274, -0.21806619999999996]"
"[0.003930000000000002, 0.059715, -0.20782959999999998]"
"[0.005970000000000002, 0.06379499999999999, -0.20364299999999994]"
"[0.00492, 0.07281000000000001, -0.19033299999999995]"
"[0.0036300000000000004, 0.07633499999999999, -0.18358120000000003]"
"[0.015299999999999998, 0.05222999999999999, -0.21487179999999997]"
"[0.015059999999999997, 0.060330000000000016, -0.2087008]"
"[0.014219999999999997, 0.06673500000000002, -0.2020216]"
"[0.01158, 0.069135, -0.19435019999999995]"
"[0.01209, 0.07577999999999999, -0.18500899999999995]"
