"Sensor 16 Average (x, y, z)"
"[-0.054135, 0.049049999999999996, -0.1899216]"
"[-0.05463000000000001, 0.053625000000000006, -0.18341180000000004]"
"[-0.05346000000000001, 0.06136499999999999, -0.1777248]"
"[-0.05055000000000001, 0.06727500000000002, -0.1702228]"
"[-0.048284999999999995, 0.07117499999999997, -0.15904240000000003]"
"[-0.048135000000000025, 0.048795000000000005, -0.19483420000000004]"
"[-0.046814999999999996, 0.05561999999999999, -0.18796140000000003]"
"[-0.045660000000000006, 0.062354999999999994, -0.1781362]"
"[-0.041895, 0.06754500000000001, -0.1748934]"
"[-0.04152, 0.07379999999999999, -0.16942419999999997]"
"[-0.04201500000000001, 0.05122500000000001, -0.20044859999999995]"
"[-0.039345000000000005, 0.05719500000000001, -0.19311599999999998]"
"[-0.038505, 0.06271499999999998, -0.18704179999999995]"
"[-0.03789000000000001, 0.06876000000000002, -0.17825720000000003]"
"[-0.03713999999999999, 0.07397999999999998, -0.17281219999999997]"
"[-0.034949999999999995, 0.050055, -0.20366719999999996]"
"[-0.033405000000000004, 0.058545000000000014, -0.2012956]"
"[-0.03045, 0.06397499999999999, -0.19219639999999996]"
"[-0.029190000000000004, 0.06971999999999999, -0.18503320000000004]"
"[-0.02934, 0.07531499999999998, -0.17711980000000002]"
"[-0.02433, 0.049995, -0.2094268]"
"[-0.023849999999999993, 0.05845500000000001, -0.20151339999999998]"
"[-0.022439999999999998, 0.06488999999999999, -0.1957538]"
"[-0.021404999999999997, 0.07079999999999999, -0.1888568]"
"[-0.019605, 0.07513500000000002, -0.17929780000000003]"
