Position
2.0,0.0,0.0
Magentizations
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.413, 2.5727999999999995, 1.244364),(-0.1089, 3.2754000000000003, 2.04006),(1.2972000000000001, 2.6709, 1.421508),(1.4033999999999998, 1.4145, 0.46464),(-2.9664, 2.4666, 3.930564),(-0.1494, 3.4059, 6.386863999999999),(2.9252999999999996, 2.6357999999999997, 4.368099999999999),(2.5629, 1.1807999999999998, 1.39392),(-3.7268999999999997, -0.5903999999999999, 5.495336),(-0.11789999999999999, -0.8573999999999999, 8.847520000000001),(3.4938, -0.567, 5.67732),(2.9282999999999997, -0.1803, 1.816452),(-2.3529, -2.4993, 3.044844),(-0.14759999999999998, -3.57, 4.858876),(2.2134, -2.6786999999999996, 3.3347599999999997),(2.1444, -1.2138, 1.207096))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.4115, 2.5716, 1.244364),(-0.1095, 3.2745, 2.0361879999999997),(1.2969, 2.6721, 1.421992),(1.4033999999999998, 1.4157, 0.46706),(-2.9646, 2.4639, 3.929112),(-0.15, 3.4035, 6.3854120000000005),(2.9255999999999998, 2.6355, 4.3661639999999995),(2.5631999999999997, 1.182, 1.39634),(-3.726, -0.5919, 5.495336),(-0.11489999999999999, -0.858, 8.848004),(3.4932, -0.5679, 5.678287999999999),(2.9261999999999997, -0.18, 1.813548),(-2.3544, -2.4996, 3.045328),(-0.1446, -3.5694, 4.85936),(2.2157999999999998, -2.6799, 3.335244),(2.1452999999999998, -1.2138, 1.209516))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.4123999999999999, 2.5707, 1.2453319999999999),(-0.108, 3.2751, 2.0376399999999997),(1.2987, 2.673, 1.42054),(1.4031, 1.4157, 0.466092),(-2.9652, 2.4636, 3.929596),(-0.1485, 3.4046999999999996, 6.3878319999999995),(2.9261999999999997, 2.6351999999999998, 4.370036),(2.5599000000000003, 1.1813999999999998, 1.392952),(-3.7272, -0.5895, 5.492432),(-0.1161, -0.855, 8.847036),(3.4974000000000003, -0.5672999999999999, 5.677804),(2.9252999999999996, -0.1818, 1.815),(-2.3531999999999997, -2.4999000000000002, 3.044844),(-0.144, -3.5694, 4.855488),(2.2137, -2.6799, 3.335244),(2.1447, -1.2132, 1.208548))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.4105999999999999, 2.5719000000000003, 1.245816),(-0.108, 3.2756999999999996, 2.038124),(1.3002, 2.67, 1.419088),(1.4028, 1.4139, 0.469964),(-2.967, 2.4663, 3.928628),(-0.1497, 3.408, 6.388316),(2.9274, 2.6346, 4.3661639999999995),(2.562, 1.1802000000000001, 1.39392),(-3.7275, -0.5903999999999999, 5.493399999999999),(-0.1161, -0.8568, 8.848488),(3.4959000000000002, -0.5691, 5.6758679999999995),(2.925, -0.1782, 1.813548),(-2.3529, -2.4984, 3.046296),(-0.144, -3.5702999999999996, 4.858876),(2.2134, -2.6777999999999995, 3.335728),(2.1431999999999998, -1.2141, 1.2090319999999999))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.4115, 2.5701, 1.2438799999999999),(-0.1077, 3.2736, 2.038608),(1.2978, 2.673, 1.4224759999999999),(1.4037, 1.4139, 0.46706),(-2.9646, 2.4645, 3.928628),(-0.1485, 3.4052999999999995, 6.385896),(2.9261999999999997, 2.6361, 4.3666480000000005),(2.5614, 1.1807999999999998, 1.39392),(-3.7283999999999997, -0.591, 5.493884),(-0.11489999999999999, -0.8562, 8.846551999999999),(3.4968, -0.5676, 5.679256),(2.9276999999999997, -0.18059999999999998, 1.8154839999999999),(-2.355, -2.4993, 3.045328),(-0.1455, -3.5724, 4.855488),(2.2146, -2.6786999999999996, 3.335728),(2.1452999999999998, -1.2141, 1.2090319999999999))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.4127, 2.571, 1.2453319999999999),(-0.1095, 3.2748, 2.037156),(1.2987, 2.6709, 1.42054),(1.404, 1.4150999999999998, 0.46706),(-2.9646, 2.4642, 3.928628),(-0.15059999999999998, 3.4052999999999995, 6.386863999999999),(2.9261999999999997, 2.6349, 4.364228),(2.5602, 1.1813999999999998, 1.392952),(-3.7275, -0.5889, 5.494368),(-0.1173, -0.8556, 8.845583999999999),(3.4956, -0.5694, 5.67974),(2.9261999999999997, -0.1797, 1.809192),(-2.3537999999999997, -2.5005, 3.044844),(-0.14759999999999998, -3.5696999999999997, 4.85694),(2.2155, -2.6780999999999997, 3.333308),(2.1447, -1.2132, 1.210968))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.4108999999999998, 2.5707, 1.2438799999999999),(-0.1074, 3.2751, 2.036672),(1.2969, 2.6715, 1.421992),(1.4031, 1.4136, 0.465608),(-2.9655, 2.466, 3.928628),(-0.1482, 3.4059, 6.386863999999999),(2.9244, 2.6364, 4.367616),(2.5610999999999997, 1.1828999999999998, 1.3924679999999998),(-3.7281, -0.5906999999999999, 5.493399999999999),(-0.11639999999999999, -0.8565, 8.84268),(3.4947, -0.5685, 5.678287999999999),(2.9255999999999998, -0.1788, 1.8130639999999998),(-2.3522999999999996, -2.499, 3.046296),(-0.1431, -3.57, 4.858392),(2.2131, -2.679, 3.339116),(2.1444, -1.2126, 1.209516))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.4112, 2.5719000000000003, 1.244364),(-0.10859999999999999, 3.2733, 2.036672),(1.2969, 2.6709, 1.418604),(1.4013, 1.4148, 0.466092),(-2.9655, 2.4648, 3.92766),(-0.1479, 3.405, 6.38638),(2.9265, 2.6379, 4.365196),(2.5622999999999996, 1.1807999999999998, 1.3905319999999999),(-3.7257, -0.591, 5.496304),(-0.1143, -0.8553, 8.848972),(3.4959000000000002, -0.5655, 5.677804),(2.9244, -0.1785, 1.812096),(-2.3507999999999996, -2.4999000000000002, 3.047264),(-0.14429999999999998, -3.5702999999999996, 4.8559719999999995),(2.214, -2.6784, 3.336696),(2.1444, -1.2135, 1.2075799999999999))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.4108999999999998, 2.5716, 1.2424279999999999),(-0.1077, 3.2736, 2.039576),(1.2969, 2.6709, 1.420056),(1.4022000000000001, 1.4145, 0.466576),(-2.9646, 2.4663, 3.929112),(-0.1482, 3.4059, 6.386863999999999),(2.9261999999999997, 2.6357999999999997, 4.3666480000000005),(2.5607999999999995, 1.1813999999999998, 1.3919839999999999),(-3.7275, -0.5889, 5.4909799999999995),(-0.11489999999999999, -0.8559, 8.847520000000001),(3.4956, -0.567, 5.676836000000001),(2.9265, -0.17909999999999998, 1.8140319999999999),(-2.3526, -2.4993, 3.0496839999999996),(-0.14579999999999999, -3.57, 4.8564560000000006),(2.2137, -2.6769000000000003, 3.336696),(2.1444, -1.2135, 1.207096))
([6.75, -6.75, 0.0],[2.25, -6.75, 0.0],[-2.25, -6.75, 0.0],[-6.75, -6.75, 0.0],[6.75, -2.25, 0.0],[2.25, -2.25, 0.0],[-2.25, -2.25, 0.0],[-6.75, -2.25, 0.0],[6.75, 2.25, 0.0],[2.25, 2.25, 0.0],[-2.25, 2.25, 0.0],[-6.75, 2.25, 0.0],[6.75, 6.75, 0.0],[2.25, 6.75, 0.0],[-2.25, 6.75, 0.0],[-6.75, 6.75, 0.0]), ((-1.4108999999999998, 2.5716, 1.244364),(-0.1098, 3.2748, 2.041512),(1.2980999999999998, 2.6739, 1.4195719999999998),(1.4033999999999998, 1.4142000000000001, 0.466092),(-2.967, 2.466, 3.927176),(-0.1488, 3.4061999999999997, 6.386863999999999),(2.9259, 2.6361, 4.368099999999999),(2.5599000000000003, 1.1810999999999998, 1.393436),(-3.729, -0.5882999999999999, 5.493884),(-0.1155, -0.8559, 8.847036),(3.4953, -0.5676, 5.678772),(2.9265, -0.17909999999999998, 1.8130639999999998),(-2.352, -2.4999000000000002, 3.046296),(-0.1452, -3.5702999999999996, 4.857424),(2.2149, -2.6792999999999996, 3.335244),(2.1435, -1.215, 1.210484))
