"Sensor 15 Average (x, y, z)"
"[0.03190500000000002, 0.3024, -0.19507620000000003]"
"[0.03772500000000001, 0.325965, -0.2475176]"
"[0.04336499999999999, 0.34171500000000005, -0.3103166]"
"[0.05267999999999999, 0.351735, -0.3796495999999999]"
"[0.057809999999999986, 0.35322000000000003, -0.46021139999999994]"
"[0.06312, 0.34282500000000005, -0.5443306]"
"[0.003975000000000006, 0.30641999999999997, -0.19926279999999996]"
"[0.0036750000000000116, 0.324135, -0.25015539999999997]"
"[0.003915000000000002, 0.344475, -0.3121316]"
"[0.005640000000000006, 0.3553200000000001, -0.3851188]"
"[0.005205000000000008, 0.35662499999999997, -0.46427700000000005]"
"[0.0068100000000000105, 0.34534499999999996, -0.5491222]"
"[-0.027299999999999994, 0.303075, -0.19432600000000005]"
"[-0.030659999999999993, 0.32367, -0.24485559999999995]"
"[-0.03487499999999999, 0.341565, -0.3103892]"
"[-0.03991499999999999, 0.3520500000000001, -0.37945600000000007]"
"[-0.04769999999999999, 0.35488500000000006, -0.4553714000000001]"
"[-0.05333999999999999, 0.34279499999999996, -0.5388372]"
"[-0.052919999999999995, 0.29679, -0.18300039999999998]"
"[-0.06149999999999999, 0.31674, -0.23892660000000004]"
"[-0.070965, 0.33339, -0.2976358]"
"[-0.08363999999999999, 0.342675, -0.36244339999999997]"
"[-0.09739499999999998, 0.34257000000000004, -0.43511599999999995]"
"[-0.11090999999999998, 0.33087000000000005, -0.5146614]"
"[-0.07696499999999999, 0.28550999999999993, -0.1767568]"
"[-0.088725, 0.302595, -0.22063139999999998]"
"[-0.10563, 0.318735, -0.27493619999999996]"
"[-0.122985, 0.326475, -0.33984059999999994]"
"[-0.141555, 0.32637, -0.40718920000000003]"
"[-0.15954, 0.3153, -0.47690940000000004]"
"[-0.09909, 0.27318000000000003, -0.15899399999999994]"
"[-0.11564999999999999, 0.28635000000000005, -0.20400600000000002]"
"[-0.13366499999999998, 0.300375, -0.2517526]"
"[-0.152355, 0.30761999999999995, -0.30857419999999997]"
"[-0.17644499999999996, 0.30708, -0.36822720000000003]"
"[-0.19975500000000002, 0.29526, -0.43690679999999993]"
