"Sensor 6 Average (x, y, z)"
"[0.31915499999999997, 0.10334999999999996, -0.5153389999999998]"
"[0.329955, 0.04708499999999999, -0.5347232]"
"[0.33172500000000005, -0.014775000000000003, -0.5409425999999999]"
"[0.32808000000000004, -0.07326, -0.5281165999999999]"
"[0.318315, -0.129345, -0.5027308]"
"[0.299505, -0.17625000000000002, -0.4686572]"
"[0.29239499999999996, 0.11680499999999998, -0.590359]"
"[0.30102000000000007, 0.052455, -0.6122357999999999]"
"[0.30196500000000004, -0.01318500000000001, -0.6172694]"
"[0.29871000000000003, -0.079935, -0.6019024]"
"[0.287805, -0.14085000000000003, -0.5758148000000001]"
"[0.27188999999999997, -0.194145, -0.5333680000000001]"
"[0.24873000000000003, 0.13163999999999998, -0.6589176]"
"[0.25626000000000004, 0.060629999999999976, -0.6825126]"
"[0.257895, -0.013965000000000005, -0.6872799999999999]"
"[0.2534550000000001, -0.08479500000000001, -0.6729293999999999]"
"[0.24287999999999996, -0.15085500000000002, -0.6405981999999999]"
"[0.23195999999999997, -0.20961000000000002, -0.593384]"
"[0.18795000000000003, 0.138735, -0.7150616000000001]"
"[0.19678499999999996, 0.06755999999999997, -0.7426980000000001]"
"[0.19490999999999994, -0.011505000000000008, -0.7461586]"
"[0.19285500000000003, -0.08961, -0.7304527999999999]"
"[0.18636, -0.16137, -0.6986782]"
"[0.17492999999999997, -0.21913500000000002, -0.6436474000000001]"
"[0.120165, 0.14912999999999998, -0.7552093999999999]"
"[0.12246000000000001, 0.071055, -0.7848301999999999]"
"[0.12454499999999999, -0.010590000000000009, -0.7904688000000001]"
"[0.12354000000000001, -0.09082500000000002, -0.7738191999999999]"
"[0.11709000000000003, -0.16750500000000001, -0.7348572]"
"[0.10965000000000003, -0.23051999999999995, -0.6795117999999999]"
"[0.04057500000000003, 0.15414, -0.7791432]"
"[0.04267500000000002, 0.07304999999999999, -0.8065860000000001]"
"[0.04398000000000002, -0.00828000000000001, -0.8129506]"
"[0.042899999999999994, -0.09301500000000001, -0.7948973999999999]"
"[0.040139999999999995, -0.16852499999999998, -0.7551125999999999]"
"[0.037695000000000006, -0.23323500000000003, -0.6958952]"
