"Sensor 2 Average (x, y, z)"
"[0.29616000000000003, -0.15381, -0.49501100000000003]"
"[0.27666, -0.192735, -0.455081]"
"[0.2577749999999999, -0.22521000000000002, -0.40522899999999995]"
"[0.23228999999999994, -0.24462, -0.3578696]"
"[0.20842499999999997, -0.256995, -0.3049926]"
"[0.18544499999999997, -0.258465, -0.2581172]"
"[0.26987999999999995, -0.16843499999999995, -0.5635938]"
"[0.25226999999999994, -0.21232499999999999, -0.517154]"
"[0.23278500000000002, -0.24444, -0.4598726]"
"[0.21071999999999996, -0.266235, -0.4039464]"
"[0.189465, -0.27874499999999997, -0.34397880000000003]"
"[0.16532999999999998, -0.28158, -0.28977080000000005]"
"[0.22793999999999998, -0.18399, -0.6300954000000001]"
"[0.21500999999999998, -0.22956, -0.5755727999999999]"
"[0.1962899999999999, -0.26544, -0.5111765999999999]"
"[0.17647499999999997, -0.28623, -0.44368280000000004]"
"[0.157005, -0.2976, -0.37940759999999996]"
"[0.139155, -0.30035999999999996, -0.31585840000000004]"
"[0.17448, -0.19217999999999996, -0.6831418]"
"[0.16017, -0.24433500000000002, -0.6235613999999999]"
"[0.14868, -0.28130999999999995, -0.5552447999999999]"
"[0.134715, -0.303465, -0.4834192]"
"[0.11858999999999997, -0.314835, -0.4067778000000001]"
"[0.10472999999999999, -0.31419, -0.3370334]"
"[0.10550999999999999, -0.19792500000000002, -0.7228781999999999]"
"[0.10037999999999997, -0.25314, -0.6589659999999999]"
"[0.09103499999999998, -0.29083499999999995, -0.5842363999999999]"
"[0.08265, -0.31416, -0.5053685999999998]"
"[0.073185, -0.32574000000000003, -0.430518]"
"[0.064575, -0.325935, -0.35498979999999997]"
"[0.036284999999999984, -0.20343, -0.7405442]"
"[0.03412499999999999, -0.2571, -0.6740425999999999]"
"[0.030029999999999987, -0.296625, -0.6006682]"
"[0.02837999999999999, -0.320565, -0.5208323999999999]"
"[0.024464999999999987, -0.33129, -0.4392542]"
"[0.022004999999999997, -0.33075, -0.3645004]"
