"Sensor 11 Average (x, y, z)"
"[0.056655, 0.35614500000000004, -0.5010368000000001]"
"[0.06492000000000003, 0.337605, -0.5842122000000001]"
"[0.07240500000000002, 0.30197999999999997, -0.6639269999999999]"
"[0.07999500000000001, 0.25176, -0.7373498]"
"[0.08716500000000002, 0.18579, -0.7985758000000002]"
"[0.09255, 0.10681499999999997, -0.8376587999999999]"
"[-0.0011249999999999871, 0.35949, -0.5075466000000001]"
"[0.0013800000000000062, 0.339915, -0.5907946000000002]"
"[0.0012900000000000134, 0.306045, -0.6712354]"
"[0.0014550000000000118, 0.25606499999999993, -0.7458198]"
"[0.00408, 0.18824999999999997, -0.8043596000000001]"
"[0.005400000000000016, 0.10880999999999999, -0.8469032000000002]"
"[-0.05657999999999999, 0.353445, -0.4969712]"
"[-0.06273, 0.335235, -0.5799287999999999]"
"[-0.070965, 0.30269999999999997, -0.6580463999999999]"
"[-0.07435499999999999, 0.252375, -0.732534]"
"[-0.07880999999999999, 0.187905, -0.7887748]"
"[-0.07873499999999999, 0.11086499999999999, -0.8277852000000001]"
"[-0.11003999999999999, 0.3441899999999999, -0.47790160000000004]"
"[-0.12006, 0.327795, -0.5532846]"
"[-0.134625, 0.29451, -0.6276512]"
"[-0.14503499999999997, 0.24388500000000002, -0.6941286]"
"[-0.15585, 0.181365, -0.7525716000000001]"
"[-0.16010999999999997, 0.10636499999999999, -0.7877342]"
"[-0.15655499999999997, 0.33091499999999996, -0.44259380000000004]"
"[-0.17506499999999997, 0.31288499999999997, -0.5148307999999999]"
"[-0.189525, 0.28008000000000005, -0.5840912]"
"[-0.20586, 0.23245499999999997, -0.6489714]"
"[-0.21942, 0.17448000000000002, -0.6956774]"
"[-0.229515, 0.10364999999999999, -0.7304527999999999]"
"[-0.193545, 0.30824999999999997, -0.40706819999999994]"
"[-0.21614999999999998, 0.28993499999999994, -0.46795539999999997]"
"[-0.23637, 0.2583, -0.5316982000000001]"
"[-0.25517999999999996, 0.21810000000000002, -0.5836314000000001]"
"[-0.27049500000000004, 0.16191, -0.6296113999999999]"
"[-0.282585, 0.09504000000000001, -0.6594742]"
