"Sensor 4 Average (x, y, z)"
"[-0.23067, -0.18957, -0.6264896000000001]"
"[-0.218505, -0.237855, -0.5729107999999999]"
"[-0.200565, -0.27476999999999996, -0.5097245999999999]"
"[-0.181245, -0.295425, -0.4420372]"
"[-0.159015, -0.308355, -0.372196]"
"[-0.13911, -0.30621, -0.312664]"
"[-0.275355, -0.174435, -0.5637632]"
"[-0.25667999999999996, -0.21753, -0.514855]"
"[-0.237045, -0.25212, -0.4568234]"
"[-0.21320999999999996, -0.27279000000000003, -0.3994694000000001]"
"[-0.18865500000000002, -0.28335, -0.3398406]"
"[-0.16536, -0.28551, -0.28556]"
"[-0.30397499999999994, -0.1557, -0.4927846]"
"[-0.28357499999999997, -0.196635, -0.44946659999999994]"
"[-0.261075, -0.22651499999999997, -0.40230079999999996]"
"[-0.238035, -0.24977999999999997, -0.35053700000000004]"
"[-0.21173999999999998, -0.258735, -0.29751479999999997]"
"[-0.18492000000000003, -0.26134500000000005, -0.2503006]"
"[-0.319245, -0.13671, -0.41967640000000006]"
"[-0.30033, -0.17208, -0.38347320000000007]"
"[-0.277245, -0.20120999999999997, -0.345939]"
"[-0.252405, -0.220695, -0.3001526]"
"[-0.22762499999999997, -0.23071499999999995, -0.25864960000000004]"
"[-0.20039999999999997, -0.233865, -0.215985]"
"[-0.322875, -0.11903999999999998, -0.35099680000000005]"
"[-0.303915, -0.15042, -0.3219810000000001]"
"[-0.28104, -0.17703, -0.2890448]"
"[-0.25779, -0.192825, -0.2546566]"
"[-0.232335, -0.20461500000000002, -0.21746120000000002]"
"[-0.2067, -0.20858999999999997, -0.18166940000000004]"
"[-0.3175049999999999, -0.10185, -0.2906662]"
"[-0.30168, -0.128835, -0.26748259999999996]"
"[-0.279105, -0.15319500000000003, -0.23740200000000003]"
"[-0.25573499999999993, -0.16829999999999998, -0.2094268]"
"[-0.23274, -0.176325, -0.1817178]"
"[-0.20771999999999996, -0.18206999999999998, -0.15277459999999995]"
