"Sensor 13 Average (x, y, z)"
"[0.13901999999999998, 0.14697, -0.062193999999999985]"
"[0.15919499999999998, 0.15358499999999997, -0.0741246]"
"[0.18023999999999998, 0.15641999999999998, -0.09425899999999997]"
"[0.19976999999999995, 0.15366, -0.11364319999999999]"
"[0.22488000000000002, 0.15015000000000003, -0.13689939999999995]"
"[0.24584999999999996, 0.13985999999999998, -0.1567676]"
"[0.139875, 0.16817999999999997, -0.07593959999999998]"
"[0.1623, 0.17227499999999998, -0.09948620000000001]"
"[0.18442499999999995, 0.17697000000000002, -0.11557919999999998]"
"[0.20691, 0.176805, -0.14120700000000003]"
"[0.230205, 0.17073, -0.16569739999999994]"
"[0.25467, 0.16365000000000002, -0.19340639999999992]"
"[0.13895999999999997, 0.18799499999999997, -0.08828159999999997]"
"[0.16083, 0.19390500000000002, -0.11303819999999996]"
"[0.18423, 0.20112, -0.1419088]"
"[0.20876999999999998, 0.20009999999999997, -0.17051319999999998]"
"[0.234195, 0.198375, -0.20102940000000002]"
"[0.261405, 0.18650999999999998, -0.235224]"
"[0.13588499999999998, 0.20701499999999998, -0.1051248]"
"[0.15611999999999998, 0.21950999999999998, -0.13457619999999998]"
"[0.18089999999999995, 0.22459500000000004, -0.1656974]"
"[0.204975, 0.22747499999999998, -0.20071480000000003]"
"[0.23042999999999997, 0.22177499999999994, -0.2403302]"
"[0.25782, 0.21369, -0.2802602]"
"[0.127035, 0.226725, -0.12017719999999997]"
"[0.148605, 0.238155, -0.15567859999999994]"
"[0.17209499999999997, 0.24760499999999996, -0.1934306]"
"[0.19649999999999998, 0.252195, -0.2353692]"
"[0.22262999999999994, 0.24933, -0.2816396]"
"[0.2505899999999999, 0.23896499999999993, -0.3267968]"
"[0.11443500000000004, 0.24400500000000003, -0.13924679999999995]"
"[0.13478999999999997, 0.26013, -0.1737802]"
"[0.15516, 0.271725, -0.2195666]"
"[0.17986499999999997, 0.27589499999999995, -0.2688136]"
"[0.20388, 0.27616499999999994, -0.3198272]"
"[0.229935, 0.26303999999999994, -0.37572920000000004]"
