"Sensor 8 Average (x, y, z)"
"[-0.250935, 0.128385, -0.6768982]"
"[-0.255855, 0.05558999999999997, -0.6999608]"
"[-0.25909499999999996, -0.018090000000000002, -0.7057688000000001]"
"[-0.252375, -0.09054000000000001, -0.6897242]"
"[-0.24382500000000001, -0.15689999999999998, -0.6550940000000001]"
"[-0.229005, -0.21418500000000001, -0.6020718]"
"[-0.29287500000000005, 0.11932500000000001, -0.6067182]"
"[-0.30293999999999993, 0.054105, -0.6243842000000001]"
"[-0.302625, -0.012795000000000008, -0.6286434000000002]"
"[-0.298635, -0.07974, -0.6150188]"
"[-0.28656000000000004, -0.14059500000000003, -0.5831716]"
"[-0.26603999999999994, -0.192495, -0.5393454]"
"[-0.321615, 0.10868999999999998, -0.5299074]"
"[-0.330645, 0.05060999999999999, -0.5473314]"
"[-0.33291, -0.009735000000000008, -0.5469684]"
"[-0.32703, -0.06978, -0.5337552]"
"[-0.31407, -0.125775, -0.5086114]"
"[-0.298155, -0.17313, -0.46928639999999994]"
"[-0.33724499999999996, 0.09710999999999997, -0.45050719999999994]"
"[-0.34593, 0.04826999999999998, -0.46420439999999985]"
"[-0.34692, -0.006689999999999988, -0.4634542]"
"[-0.34216499999999994, -0.05985, -0.4551536]"
"[-0.32787000000000005, -0.10810499999999999, -0.4350676]"
"[-0.31223999999999996, -0.151335, -0.4029057999999999]"
"[-0.338115, 0.08815499999999998, -0.37732639999999995]"
"[-0.34915499999999994, 0.042225, -0.3855302]"
"[-0.347955, -0.0039000000000000007, -0.38632879999999997]"
"[-0.34225500000000003, -0.04941, -0.379698]"
"[-0.33097499999999996, -0.092595, -0.36099139999999996]"
"[-0.312945, -0.129915, -0.3361621999999999]"
"[-0.33272999999999997, 0.07773, -0.308913]"
"[-0.339105, 0.03694499999999998, -0.3160762]"
"[-0.34107, -0.00032999999999999696, -0.3178427999999999]"
"[-0.334245, -0.04134, -0.3111151999999999]"
"[-0.32508, -0.07779, -0.295966]"
"[-0.30927, -0.11069999999999999, -0.27510559999999995]"
