X,Y,Z,MagneticField_X,MagneticField_Y,MagneticField_Z
-20,-20,0,-0.004315093646713184,-0.07461133553678541,0.1406475700820174
-20,-20,0,-0.004333455747337496,-0.0744399559309585,0.1406598114824336
-20,-20,0,-0.004394662749418533,-0.07455624923491247,0.14058024237972824
-20,-20,0,-0.004394662749418533,-0.07455624923491247,0.14058024237972824
-20,-20,0,-0.004394662749418533,-0.07455624923491247,0.14058024237972824
-20,-20,0,-0.004394662749418533,-0.07455624923491247,0.14058024237972824
-20,-20,0,-0.004394662749418533,-0.07455624923491247,0.14058024237972824
-20,-20,0,-0.004333455747337496,-0.07466030113845024,0.14058636307993636
-20,-20,0,-0.004333455747337496,-0.07466030113845024,0.14058636307993636
-20,-20,0,-0.004333455747337496,-0.07466030113845024,0.14058636307993636
-20,-20,0,-0.004333455747337496,-0.07466030113845024,0.14058636307993636
-20,-20,0,-0.004333455747337496,-0.07466030113845024,0.14058636307993636
-20,-20,0,-0.004333455747337496,-0.07466030113845024,0.14058636307993636
-20,-20,0,-0.004468111151915779,-0.07446443873179091,0.1408556738890929
-20,-20,0,-0.004468111151915779,-0.07446443873179091,0.1408556738890929
-20,-20,0,-0.004468111151915779,-0.07446443873179091,0.1408556738890929
-20,-20,0,-0.004468111151915779,-0.07446443873179091,0.1408556738890929
-20,-20,0,-0.004468111151915779,-0.07446443873179091,0.1408556738890929
-20,-20,0,-0.004504835353164402,-0.07468478393928266,0.14071489778430651
-20,-20,0,-0.004504835353164402,-0.07468478393928266,0.14071489778430651
-20,-20,0,-0.004504835353164402,-0.07468478393928266,0.14071489778430651
-20,-20,0,-0.004504835353164402,-0.07468478393928266,0.14071489778430651
-20,-20,0,-0.004504835353164402,-0.07468478393928266,0.14071489778430651
-20,-20,0,-0.0042906108458807685,-0.0744460766311666,0.14079446688701186
-20,-20,0,-0.0042906108458807685,-0.0744460766311666,0.14079446688701186
-20,-20,0,-0.0042906108458807685,-0.0744460766311666,0.14079446688701186
-20,-20,0,-0.0042906108458807685,-0.0744460766311666,0.14079446688701186
-20,-20,0,-0.0042906108458807685,-0.0744460766311666,0.14079446688701186
-20,-20,0,-0.004278369445464561,-0.07445831803158282,0.1407087770840984
-20,-20,0,-0.004278369445464561,-0.07445831803158282,0.1407087770840984
-20,-20,0,-0.004278369445464561,-0.07445831803158282,0.1407087770840984
-20,-20,0,-0.004278369445464561,-0.07445831803158282,0.1407087770840984
-20,-20,0,-0.004278369445464561,-0.07445831803158282,0.1407087770840984
-20,-20,0,-0.004370179948586119,-0.07461133553678541,0.14063532868160117
-20,-20,0,-0.004370179948586119,-0.07461133553678541,0.14063532868160117
-20,-20,0,-0.004370179948586119,-0.07461133553678541,0.14063532868160117
-20,-20,0,-0.004370179948586119,-0.07461133553678541,0.14063532868160117
-20,-20,0,-0.004370179948586119,-0.07461133553678541,0.14063532868160117
-20,-20,0,-0.004455869751499571,-0.07478271514261231,0.1406475700820174
-20,-20,0,-0.004455869751499571,-0.07478271514261231,0.1406475700820174
-20,-20,0,-0.004455869751499571,-0.07478271514261231,0.1406475700820174
-20,-20,0,-0.004455869751499571,-0.07478271514261231,0.1406475700820174
-20,-20,0,-0.004455869751499571,-0.07433590402742074,0.14040274207369324
-20,-20,0,-0.004572163055453543,-0.07433590402742074,0.14040274207369324
-20,-20,0,-0.004572163055453543,-0.07433590402742074,0.14040274207369324
-20,-20,0,-0.004572163055453543,-0.07433590402742074,0.14040274207369324
-20,-20,0,-0.004572163055453543,-0.07433590402742074,0.14040274207369324
-20,-20,0,-0.004431386950667157,-0.07433590402742074,0.14063532868160117
-20,-20,0,-0.004431386950667157,-0.07433590402742074,0.14063532868160117
-20,-20,0,-0.004431386950667157,-0.07433590402742074,0.14063532868160117
-20,-20,0,-0.004431386950667157,-0.07433590402742074,0.14063532868160117
-20,-20,0,-0.004431386950667157,-0.07433590402742074,0.14063532868160117
-20,-20,0,-0.004400783449626637,-0.07452564573387196,0.14057412167952016
-20,-20,0,-0.004400783449626637,-0.07452564573387196,0.14057412167952016
-20,-20,0,-0.004400783449626637,-0.07452564573387196,0.14057412167952016
-20,-20,0,-0.004400783449626637,-0.07452564573387196,0.14057412167952016
-20,-20,0,-0.004400783449626637,-0.07452564573387196,0.14057412167952016
-20,-20,0,-0.004547680254621129,-0.0742746970253397,0.14075162198555516
-20,-20,0,-0.004547680254621129,-0.0742746970253397,0.14075162198555516
-20,-20,0,-0.004547680254621129,-0.0742746970253397,0.14075162198555516
-20,-20,0,-0.004547680254621129,-0.0742746970253397,0.14075162198555516
-20,-20,0,-0.004547680254621129,-0.0742746970253397,0.14071489778430651
-20,-20,0,-0.00443750765087526,-0.07459297343616109,0.14071489778430651
-20,-20,0,-0.00443750765087526,-0.07459297343616109,0.14071489778430651
-20,-20,0,-0.00443750765087526,-0.07459297343616109,0.14071489778430651
-20,-20,0,-0.00443750765087526,-0.07459297343616109,0.14071489778430651
-20,-20,0,-0.004406904149834741,-0.07445219733137472,0.14062920798139306
-20,-20,0,-0.004406904149834741,-0.07445219733137472,0.14062920798139306
-20,-20,0,-0.004406904149834741,-0.07445219733137472,0.14062920798139306
-20,-20,0,-0.004406904149834741,-0.07445219733137472,0.14062920798139306
-20,-20,0,-0.004406904149834741,-0.07445219733137472,0.14062920798139306
-20,-20,0,-0.0042355245440078345,-0.07452564573387196,0.14049455257681479
-20,-20,0,-0.0042355245440078345,-0.07452564573387196,0.14049455257681479
-20,-20,0,-0.0042355245440078345,-0.07452564573387196,0.14049455257681479
-20,-20,0,-0.0042355245440078345,-0.07452564573387196,0.14049455257681479
-20,-20,0,-0.0042355245440078345,-0.07452564573387196,0.14049455257681479
-20,-20,0,-0.004486473252540091,-0.07451952503366385,0.140506793977231
-20,-20,0,-0.004486473252540091,-0.07451952503366385,0.140506793977231
-20,-20,0,-0.004486473252540091,-0.07451952503366385,0.140506793977231
-20,-20,0,-0.004486473252540091,-0.07451952503366385,0.140506793977231
-20,-20,0,-0.004486473252540091,-0.07451952503366385,0.1409842085934631
-20,-20,0,-0.004125351940261967,-0.07458685273595299,0.1409842085934631
-20,-20,0,-0.004125351940261967,-0.07458685273595299,0.1409842085934631
-20,-20,0,-0.004125351940261967,-0.07458685273595299,0.1409842085934631
-20,-20,0,-0.004125351940261967,-0.07458685273595299,0.1409842085934631
-20,-20,0,-0.004474231852123883,-0.07451952503366385,0.14058636307993636
-20,-20,0,-0.004474231852123883,-0.07451952503366385,0.14058636307993636
-20,-20,0,-0.004474231852123883,-0.07451952503366385,0.14058636307993636
-20,-20,0,-0.004474231852123883,-0.07451952503366385,0.14058636307993636
-20,-20,0,-0.004474231852123883,-0.07451952503366385,0.14058636307993636
-20,-20,0,-0.004449749051291468,-0.07473374954094748,0.1406720528828498
-20,-20,0,-0.004449749051291468,-0.07473374954094748,0.1406720528828498
-20,-20,0,-0.004449749051291468,-0.07473374954094748,0.1406720528828498
-20,-20,0,-0.004449749051291468,-0.07473374954094748,0.1406720528828498
-20,-20,0,-0.004449749051291468,-0.07473374954094748,0.1406720528828498
-20,-20,0,-0.004253886644632146,-0.07461133553678541,0.14047006977598236
-20,-20,0,-0.004253886644632146,-0.07461133553678541,0.14047006977598236
-20,-20,0,-0.004253886644632146,-0.07461133553678541,0.14047006977598236
-20,-20,0,-0.004253886644632146,-0.07461133553678541,0.14047006977598236
-20,-20,0,-0.004253886644632146,-0.07461133553678541,0.14047006977598236
-19,-20,0,-0.00438854204921043,-0.07439099032929367,0.14056800097931205
-19,-20,0,-0.00438854204921043,-0.07439099032929367,0.14056800097931205
-19,-20,0,-0.00438854204921043,-0.07439099032929367,0.14056800097931205
-19,-20,0,-0.004186558942343004,-0.07442159383033418,0.14073938058513893
-19,-20,0,-0.004186558942343004,-0.07442159383033418,0.14073938058513893
-19,-20,0,-0.004186558942343004,-0.07442159383033418,0.14073938058513893
-19,-20,0,-0.004186558942343004,-0.07442159383033418,0.14073938058513893
-19,-20,0,-0.004376300648794222,-0.07483168074427714,0.14074550128534705
-19,-20,0,-0.004376300648794222,-0.07483168074427714,0.14074550128534705
-19,-20,0,-0.004376300648794222,-0.07483168074427714,0.14074550128534705
-19,-20,0,-0.004376300648794222,-0.07483168074427714,0.14074550128534705
-19,-20,0,-0.0044252662504590526,-0.07455624923491247,0.14059860448035255
-19,-20,0,-0.0044252662504590526,-0.07455624923491247,0.14059860448035255
-19,-20,0,-0.0044252662504590526,-0.07455624923491247,0.14059860448035255
-19,-20,0,-0.0044252662504590526,-0.07455624923491247,0.14059860448035255
-19,-20,0,-0.0044252662504590526,-0.07455624923491247,0.14088015668992532
-19,-20,0,-0.00456604235524544,-0.07453176643408006,0.14088015668992532
-19,-20,0,-0.00456604235524544,-0.07453176643408006,0.14088015668992532
-19,-20,0,-0.00456604235524544,-0.07453176643408006,0.14088015668992532
-19,-20,0,-0.00456604235524544,-0.07453176643408006,0.14088015668992532
-19,-20,0,-0.004382421349002326,-0.07453788713428816,0.14088015668992532
-19,-20,0,-0.004382421349002326,-0.07453788713428816,0.14088015668992532
-19,-20,0,-0.004382421349002326,-0.07453788713428816,0.14088015668992532
-19,-20,0,-0.004382421349002326,-0.07453788713428816,0.14088015668992532
-19,-20,0,-0.004547680254621129,-0.07446443873179091,0.1405190353776472
-19,-20,0,-0.004547680254621129,-0.07446443873179091,0.1405190353776472
-19,-20,0,-0.004547680254621129,-0.07446443873179091,0.1405190353776472
-19,-20,0,-0.004547680254621129,-0.07446443873179091,0.1405190353776472
-19,-20,0,-0.004247765944424042,-0.07436650752846126,0.14057412167952016
-19,-20,0,-0.004247765944424042,-0.07436650752846126,0.14057412167952016
-19,-20,0,-0.004247765944424042,-0.07436650752846126,0.14057412167952016
-19,-20,0,-0.004247765944424042,-0.07436650752846126,0.14057412167952016
-19,-20,0,-0.004247765944424042,-0.07436650752846126,0.14057412167952016
-19,-20,0,-0.004535438854204921,-0.07453788713428816,0.1408189496878443
-19,-20,0,-0.004535438854204921,-0.07453788713428816,0.1408189496878443
-19,-20,0,-0.004535438854204921,-0.07453788713428816,0.1408189496878443
-19,-20,0,-0.004535438854204921,-0.07453788713428816,0.1408189496878443
-19,-20,0,-0.004535438854204921,-0.07442159383033418,0.14063532868160117
-19,-20,0,-0.004162076141510589,-0.07442159383033418,0.14063532868160117
-19,-20,0,-0.004162076141510589,-0.07442159383033418,0.14063532868160117
-19,-20,0,-0.004162076141510589,-0.07442159383033418,0.14063532868160117
-19,-20,0,-0.004162076141510589,-0.07442159383033418,0.14063532868160117
-19,-20,0,-0.004449749051291468,-0.0746174562369935,0.1406659321826417
-19,-20,0,-0.004449749051291468,-0.0746174562369935,0.1406659321826417
-19,-20,0,-0.004449749051291468,-0.0746174562369935,0.1406659321826417
-19,-20,0,-0.004449749051291468,-0.0746174562369935,0.1406659321826417
-19,-20,0,-0.004449749051291468,-0.0746174562369935,0.1406659321826417
-19,-20,0,-0.004351817847961807,-0.07432978332721263,0.14078834618680378
-19,-20,0,-0.004351817847961807,-0.07432978332721263,0.14078834618680378
-19,-20,0,-0.004351817847961807,-0.07432978332721263,0.14078834618680378
-19,-20,0,-0.004351817847961807,-0.07432978332721263,0.14078834618680378
-19,-20,0,-0.004351817847961807,-0.07432978332721263,0.14078834618680378
-19,-20,0,-0.004143714040886278,-0.07451340433345574,0.14060472518056066
-19,-20,0,-0.004143714040886278,-0.07451340433345574,0.14060472518056066
-19,-20,0,-0.004143714040886278,-0.07451340433345574,0.14060472518056066
-19,-20,0,-0.004143714040886278,-0.07451340433345574,0.14060472518056066
-19,-20,0,-0.004143714040886278,-0.07451340433345574,0.14060472518056066
-19,-20,0,-0.004523197453788713,-0.0742808177255478,0.14064144938180928
-19,-20,0,-0.004523197453788713,-0.0742808177255478,0.14064144938180928
-19,-20,0,-0.004523197453788713,-0.0742808177255478,0.14064144938180928
-19,-20,0,-0.004523197453788713,-0.0742808177255478,0.14064144938180928
-19,-20,0,-0.004523197453788713,-0.0742808177255478,0.14064144938180928
-19,-20,0,-0.004523197453788713,-0.0742808177255478,0.14064144938180928
-19,-20,0,-0.004419145550250949,-0.07445831803158282,0.14091076019096585
-19,-20,0,-0.004419145550250949,-0.07445831803158282,0.14091076019096585
-19,-20,0,-0.004419145550250949,-0.07445831803158282,0.14091076019096585
-19,-20,0,-0.004419145550250949,-0.07445831803158282,0.14091076019096585
-19,-20,0,-0.004419145550250949,-0.07445831803158282,0.14091076019096585
-19,-20,0,-0.004529318153996817,-0.07430530052638021,0.14062920798139306
-19,-20,0,-0.004529318153996817,-0.07430530052638021,0.14062920798139306
-19,-20,0,-0.004529318153996817,-0.07430530052638021,0.14062920798139306
-19,-20,0,-0.004529318153996817,-0.07430530052638021,0.14062920798139306
-19,-20,0,-0.004529318153996817,-0.07430530052638021,0.14062920798139306
-19,-20,0,-0.004192679642551108,-0.0745990941363692,0.1406781735830579
-19,-20,0,-0.004192679642551108,-0.0745990941363692,0.1406781735830579
-19,-20,0,-0.004192679642551108,-0.0745990941363692,0.1406781735830579
-19,-20,0,-0.004192679642551108,-0.0745990941363692,0.1406781735830579
-19,-20,0,-0.004192679642551108,-0.0745990941363692,0.1406781735830579
-19,-20,0,-0.004370179948586119,-0.07460521483657731,0.1408128289876362
-19,-20,0,-0.004370179948586119,-0.07460521483657731,0.1408128289876362
-19,-20,0,-0.004370179948586119,-0.07460521483657731,0.1408128289876362
-19,-20,0,-0.004370179948586119,-0.07460521483657731,0.1408128289876362
-19,-20,0,-0.004223283143591627,-0.07458073203574489,0.14091688089117396
-19,-20,0,-0.004223283143591627,-0.07458073203574489,0.14091688089117396
-19,-20,0,-0.004223283143591627,-0.07458073203574489,0.14091688089117396
-19,-20,0,-0.004223283143591627,-0.07458073203574489,0.14091688089117396
-19,-20,0,-0.004204921042967316,-0.0744338352307504,0.14075162198555516
-19,-20,0,-0.004204921042967316,-0.0744338352307504,0.14075162198555516
-19,-20,0,-0.004204921042967316,-0.0744338352307504,0.14075162198555516
-19,-20,0,-0.004204921042967316,-0.0744338352307504,0.14075162198555516
-19,-20,0,-0.004204921042967316,-0.0744338352307504,0.14075162198555516
-19,-20,0,-0.004204921042967316,-0.0744338352307504,0.14075162198555516
-19,-20,0,-0.004204921042967316,-0.0744338352307504,0.14075162198555516
-19,-20,0,-0.00430897294650508,-0.07435426612804505,0.14076998408617947
-19,-20,0,-0.00430897294650508,-0.07435426612804505,0.14076998408617947
-19,-20,0,-0.00430897294650508,-0.07435426612804505,0.14076998408617947
-19,-20,0,-0.00430897294650508,-0.07435426612804505,0.14076998408617947
-19,-20,0,-0.004547680254621129,-0.07475211164157179,0.14062308728118497
-19,-20,0,-0.004547680254621129,-0.07475211164157179,0.14062308728118497
-19,-20,0,-0.004547680254621129,-0.07475211164157179,0.14062308728118497
-18,-20,0,-0.004468111151915779,-0.07462357693720162,0.1407087770840984
