"Sensor 13 Average (x, y, z)"
"[-0.36450000000000005, -0.38227500000000003, 0.3673318]"
"[-0.395505, -0.37455000000000005, 0.4135054]"
"[-0.426525, -0.36529500000000004, 0.4615182]"
"[-0.4545, -0.34533, 0.5124591999999999]"
"[-0.4850699999999999, -0.317895, 0.5559224]"
"[-0.5122199999999999, -0.28660499999999994, 0.6028946]"
"[-0.35454, -0.41089499999999995, 0.41261]"
"[-0.38826000000000005, -0.406065, 0.4617844]"
"[-0.41755499999999995, -0.39316500000000004, 0.5195256]"
"[-0.44994, -0.37266, 0.5746773999999999]"
"[-0.47677499999999995, -0.34648500000000004, 0.6254489999999999]"
"[-0.5038499999999999, -0.31086, 0.6776241999999999]"
"[-0.34227, -0.439875, 0.4554682]"
"[-0.37165499999999996, -0.43473, 0.5150243999999999]"
"[-0.40334999999999993, -0.422865, 0.5758631999999999]"
"[-0.43196999999999997, -0.40354500000000004, 0.6343788]"
"[-0.46266, -0.375495, 0.6992348]"
"[-0.4899, -0.33684, 0.755282]"
"[-0.32028, -0.46958999999999995, 0.4983505999999999]"
"[-0.35189999999999994, -0.4636200000000001, 0.5664252000000001]"
"[-0.38097000000000003, -0.453525, 0.6322249999999999]"
"[-0.409875, -0.43221000000000004, 0.7014128]"
"[-0.43924499999999994, -0.40140000000000003, 0.7694631999999999]"
"[-0.46419, -0.361755, 0.831028]"
"[-0.29553000000000007, -0.4958999999999999, 0.5381838]"
"[-0.32277, -0.494535, 0.6113403999999999]"
"[-0.348735, -0.48101999999999995, 0.6877398]"
"[-0.376425, -0.46024500000000007, 0.762784]"
"[-0.40296, -0.42974999999999997, 0.8379733999999999]"
"[-0.42786, -0.38752500000000006, 0.9087341999999999]"
"[-0.26266500000000004, -0.51984, 0.5794689999999999]"
"[-0.28683, -0.5187449999999999, 0.6535209999999999]"
"[-0.30923999999999996, -0.5091299999999999, 0.7381484]"
"[-0.334815, -0.48558000000000007, 0.8197265999999999]"
"[-0.35892, -0.45301500000000006, 0.8954242000000001]"
"[-0.380895, -0.40947, 0.9745097999999999]"
