"Sensor 14 Average (x, y, z)"
"[-0.285, -0.52542, 0.5810904000000001]"
"[-0.30957, -0.523905, 0.6624024000000001]"
"[-0.33399, -0.5092499999999999, 0.7427222]"
"[-0.36343499999999995, -0.48738, 0.8224370000000001]"
"[-0.386745, -0.45594, 0.903749]"
"[-0.4112399999999999, -0.41275500000000004, 0.9793255999999999]"
"[-0.246, -0.5507249999999999, 0.6212866]"
"[-0.26883, -0.5481599999999999, 0.7070272000000001]"
"[-0.292245, -0.534285, 0.7920418]"
"[-0.31367999999999996, -0.5145599999999999, 0.8775888000000001]"
"[-0.335565, -0.47749500000000006, 0.9668142]"
"[-0.35809499999999994, -0.43385999999999997, 1.0473276]"
"[-0.20066999999999996, -0.56937, 0.651827]"
"[-0.21866999999999998, -0.5660249999999999, 0.7404957999999999]"
"[-0.23785499999999998, -0.5557799999999999, 0.8336658]"
"[-0.25647, -0.5328149999999999, 0.9279489999999999]"
"[-0.276645, -0.498585, 1.0201025999999997]"
"[-0.291045, -0.45124499999999995, 1.107634]"
"[-0.15087, -0.5828549999999999, 0.6815203999999999]"
"[-0.16377000000000003, -0.5837699999999999, 0.7744484]"
"[-0.17782499999999996, -0.57144, 0.867449]"
"[-0.19352999999999998, -0.5497799999999999, 0.9619499999999999]"
"[-0.20540999999999998, -0.5140949999999999, 1.0611216]"
"[-0.21757499999999996, -0.46464, 1.1521377999999998]"
"[-0.097605, -0.59226, 0.6931847999999999]"
"[-0.10882499999999999, -0.5953799999999999, 0.7910495999999999]"
"[-0.11428500000000001, -0.58461, 0.8908020000000001]"
"[-0.12205500000000001, -0.5612099999999999, 0.9907722]"
"[-0.12939, -0.5235899999999999, 1.0911537999999998]"
"[-0.13509, -0.4754399999999999, 1.1876392]"
"[-0.043214999999999996, -0.5996249999999999, 0.7093746000000001]"
"[-0.045735, -0.59688, 0.8022542]"
"[-0.045779999999999994, -0.5885999999999999, 0.900724]"
"[-0.04804499999999999, -0.56763, 1.0045904]"
"[-0.050535, -0.5315099999999999, 1.1047542]"
"[-0.051179999999999996, -0.48022499999999996, 1.2006104]"
