"Sensor 11 Average (x, y, z)"
"[-0.092535, -0.5252249999999999, 1.1462329999999998]"
"[-0.10012499999999999, -0.46741499999999997, 1.2367652]"
"[-0.104865, -0.39468000000000003, 1.3202794]"
"[-0.10843499999999999, -0.30976499999999996, 1.3872649999999997]"
"[-0.11197499999999999, -0.212205, 1.4390772]"
"[-0.11105999999999999, -0.11011499999999999, 1.4673427999999997]"
"[-0.009059999999999999, -0.5282549999999999, 1.1554532]"
"[-0.0062400000000000025, -0.4671600000000001, 1.246784]"
"[-0.005415000000000003, -0.39381000000000005, 1.328822]"
"[-0.006509999999999995, -0.30861, 1.3968965999999998]"
"[-0.007440000000000009, -0.21164999999999998, 1.4486845999999998]"
"[-0.007199999999999991, -0.10968, 1.4785473999999996]"
"[0.078735, -0.5242049999999999, 1.1507584]"
"[0.08443500000000001, -0.46465500000000004, 1.2365474]"
"[0.088095, -0.3918000000000001, 1.3205456]"
"[0.091665, -0.305025, 1.3872892]"
"[0.09553500000000001, -0.212955, 1.4387626]"
"[0.09853499999999998, -0.10611000000000001, 1.4644871999999998]"
"[0.16330499999999998, -0.5133749999999999, 1.1249853999999997]"
"[0.17267999999999997, -0.45597000000000004, 1.2143317999999999]"
"[0.18142499999999998, -0.38472, 1.2893275999999998]"
"[0.18977999999999998, -0.30172499999999997, 1.3594107999999998]"
"[0.19738500000000006, -0.20653499999999997, 1.4066007999999999]"
"[0.20113499999999998, -0.10483500000000001, 1.4353262]"
"[0.24001499999999995, -0.49960500000000013, 1.0879835999999998]"
"[0.253305, -0.44328, 1.1721996]"
"[0.26989499999999994, -0.37224000000000007, 1.2498574000000002]"
"[0.28293, -0.291825, 1.3123901999999998]"
"[0.288255, -0.199605, 1.3573295999999997]"
"[0.296085, -0.10258500000000001, 1.3880393999999998]"
"[0.30865500000000007, -0.4791, 1.034913]"
"[0.33004500000000003, -0.424635, 1.1181851999999997]"
"[0.34701, -0.35831999999999997, 1.1863565999999997]"
"[0.36258000000000007, -0.281265, 1.2474857999999995]"
"[0.37512, -0.191655, 1.2927882]"
"[0.382395, -0.09708, 1.3162863999999999]"
