"Sensor 10 Average (x, y, z)"
"[-0.40207499999999996, -0.44681999999999994, 0.9363948]"
"[-0.42538499999999996, -0.39566999999999997, 1.0069862]"
"[-0.448455, -0.33243, 1.0706322000000001]"
"[-0.464565, -0.25948499999999997, 1.1249612]"
"[-0.4780649999999999, -0.17846999999999996, 1.1641652]"
"[-0.4868249999999999, -0.08956499999999999, 1.1869615999999998]"
"[-0.34813500000000003, -0.46863, 1.0002828]"
"[-0.370395, -0.414375, 1.0775534]"
"[-0.38745, -0.349485, 1.1452166]"
"[-0.401925, -0.27051, 1.2018929999999999]"
"[-0.41369999999999996, -0.18577499999999997, 1.2450416000000002]"
"[-0.4208549999999999, -0.0924, 1.2736702]"
"[-0.282555, -0.487965, 1.0541762]"
"[-0.3003, -0.43323, 1.1365046]"
"[-0.31653, -0.36408, 1.2115246]"
"[-0.32804999999999995, -0.28378499999999995, 1.2704274000000002]"
"[-0.33782999999999996, -0.192915, 1.3177142]"
"[-0.34339499999999995, -0.09601499999999999, 1.3475528]"
"[-0.20971499999999998, -0.5045099999999999, 1.0960422]"
"[-0.22303499999999998, -0.44777999999999996, 1.1863323999999997]"
"[-0.23365499999999997, -0.37804499999999996, 1.2610620000000001]"
"[-0.243855, -0.29017499999999996, 1.3278055999999998]"
"[-0.24969, -0.19944, 1.3763266]"
"[-0.25404, -0.09778499999999998, 1.4060683999999999]"
"[-0.12954, -0.5143949999999999, 1.1276474]"
"[-0.139125, -0.45481499999999997, 1.2164371999999999]"
"[-0.14265000000000003, -0.38391, 1.2979428000000002]"
"[-0.14749500000000001, -0.29913, 1.3633312]"
"[-0.15342, -0.20390999999999998, 1.4149014]"
"[-0.15547499999999997, -0.10012499999999999, 1.4463371999999999]"
"[-0.045555, -0.51927, 1.1431838]"
"[-0.04806, -0.46046999999999993, 1.2343694]"
"[-0.046994999999999995, -0.3886649999999999, 1.3166010000000001]"
"[-0.050235, -0.30310499999999996, 1.3838286000000002]"
"[-0.050955, -0.202575, 1.43385]"
"[-0.050415, -0.10189499999999999, 1.4684076]"
