"Sensor 15 Average (x, y, z)"
"[0.006570000000000001, 0.07212000000000002, -0.1694726]"
"[0.00528, 0.06655499999999999, -0.17789419999999997]"
"[0.00384, 0.06030000000000002, -0.18491220000000005]"
"[0.0063750000000000005, 0.05611500000000001, -0.18725959999999994]"
"[0.006494999999999999, 0.047924999999999995, -0.19739940000000003]"
"[0.008130000000000002, 0.04342499999999999, -0.2004002]"
"[-0.0018000000000000002, 0.07103999999999999, -0.1663508]"
"[-0.00102, 0.068355, -0.17520799999999997]"
"[-0.0018900000000000002, 0.061829999999999996, -0.1835328]"
"[-0.0017100000000000001, 0.054779999999999995, -0.189728]"
"[-0.00019500000000000013, 0.048839999999999995, -0.19209959999999995]"
"[-0.002685, 0.042914999999999995, -0.20073899999999997]"
"[-0.007155, 0.07377, -0.1640276]"
"[-0.00843, 0.0669, -0.17394959999999998]"
"[-0.00969, 0.062775, -0.1829762]"
"[-0.008235, 0.05641499999999999, -0.19108319999999998]"
"[-0.009524999999999999, 0.05112, -0.1916882]"
"[-0.008265, 0.04453499999999999, -0.19928700000000002]"
"[-0.014820000000000002, 0.06969, -0.16538279999999997]"
"[-0.012914999999999998, 0.06714, -0.17324779999999998]"
"[-0.016319999999999998, 0.061845, -0.17878960000000002]"
"[-0.016139999999999998, 0.05451, -0.18750160000000002]"
"[-0.017684999999999996, 0.05073, -0.1921722]"
"[-0.017309999999999996, 0.042330000000000007, -0.1977866]"
"[-0.023325, 0.07020000000000001, -0.16439060000000003]"
"[-0.022919999999999996, 0.066045, -0.17109400000000002]"
"[-0.022770000000000002, 0.061410000000000006, -0.17731339999999995]"
"[-0.02412, 0.05500500000000001, -0.1838232]"
"[-0.025889999999999996, 0.050985, -0.1885422]"
"[-0.02616, 0.04299, -0.1946648]"
"[-0.027585, 0.07012499999999999, -0.16088159999999999]"
"[-0.028920000000000005, 0.06418499999999999, -0.16797220000000002]"
"[-0.030359999999999998, 0.05877, -0.1744336]"
"[-0.031094999999999994, 0.05548499999999999, -0.18029]"
"[-0.03225000000000001, 0.048225000000000004, -0.1872354]"
"[-0.032459999999999996, 0.04126500000000001, -0.19079279999999998]"
