"Sensor 10 Average (x, y, z)"
"[0.039975000000000004, 0.04465499999999999, -0.18578340000000002]"
"[0.04277999999999999, 0.036164999999999996, -0.19088960000000002]"
"[0.04197, 0.03134999999999999, -0.1948826]"
"[0.040604999999999995, 0.023909999999999994, -0.1963588]"
"[0.042405, 0.01467, -0.19940800000000003]"
"[0.04212, 0.006720000000000002, -0.19853679999999999]"
"[0.033135, 0.046005, -0.1890746]"
"[0.03267, 0.037904999999999994, -0.19217220000000002]"
"[0.03368999999999999, 0.03371999999999999, -0.19556020000000002]"
"[0.033194999999999995, 0.0228, -0.2000856]"
"[0.034769999999999995, 0.016035, -0.20328000000000002]"
"[0.03438, 0.006660000000000001, -0.2021426]"
"[0.024419999999999997, 0.048554999999999994, -0.1919786]"
"[0.025995, 0.04012499999999999, -0.1956812]"
"[0.02598, 0.03315, -0.2011746]"
"[0.028124999999999997, 0.025424999999999996, -0.203159]"
"[0.028169999999999994, 0.015404999999999993, -0.2049498]"
"[0.026324999999999998, 0.009074999999999998, -0.20446580000000003]"
"[0.017339999999999998, 0.048105, -0.19306759999999998]"
"[0.018555, 0.040920000000000005, -0.19972260000000003]"
"[0.018584999999999997, 0.034274999999999986, -0.204127]"
"[0.019334999999999998, 0.02591999999999999, -0.20577259999999997]"
"[0.017325, 0.01827, -0.2056758]"
"[0.019409999999999997, 0.009584999999999998, -0.2084104]"
"[0.01014, 0.04873499999999999, -0.1925594]"
"[0.010349999999999998, 0.041775, -0.1984642]"
"[0.009014999999999999, 0.034289999999999994, -0.20569999999999997]"
"[0.009959999999999998, 0.026309999999999993, -0.205579]"
"[0.009914999999999998, 0.01788, -0.20969300000000002]"
"[0.010379999999999999, 0.008669999999999999, -0.20993500000000004]"
"[0.0012899999999999995, 0.051105000000000005, -0.1948584]"
"[-0.0006299999999999986, 0.042885, -0.1988514]"
"[0.0021750000000000016, 0.035595, -0.20373980000000003]"
"[0.0021750000000000016, 0.027134999999999992, -0.20475620000000003]"
"[0.0010199999999999983, 0.016904999999999996, -0.20894280000000004]"
"[0.0016349999999999993, 0.0078, -0.21020120000000003]"
