"Sensor 11 Average (x, y, z)"
"[0.006494999999999997, 0.047355, -0.19781079999999998]"
"[0.006585000000000004, 0.03607499999999999, -0.20366719999999996]"
"[0.006704999999999999, 0.03222, -0.2078054]"
"[0.006840000000000002, 0.020624999999999998, -0.20756339999999998]"
"[0.006825000000000005, 0.015449999999999998, -0.2105158]"
"[0.00867, 0.004649999999999998, -0.21339560000000002]"
"[-0.002024999999999999, 0.048299999999999975, -0.19870619999999997]"
"[-0.00031499999999999584, 0.04016999999999999, -0.20272339999999997]"
"[-0.0013050000000000006, 0.031739999999999984, -0.2015376]"
"[-0.0007349999999999978, 0.023774999999999998, -0.20780539999999995]"
"[-0.0005249999999999977, 0.01509, -0.2100076]"
"[-0.0006599999999999974, 0.007574999999999998, -0.21167739999999996]"
"[-0.009194999999999998, 0.046934999999999984, -0.19505199999999998]"
"[-0.009014999999999999, 0.042525, -0.2051434]"
"[-0.008549999999999997, 0.03194999999999999, -0.20499820000000002]"
"[-0.011384999999999998, 0.02498999999999999, -0.2100802]"
"[-0.009119999999999998, 0.01646999999999999, -0.21087879999999998]"
"[-0.009434999999999997, 0.006870000000000001, -0.20959619999999998]"
"[-0.017354999999999995, 0.04620000000000001, -0.19255939999999996]"
"[-0.01638, 0.04057499999999999, -0.19706059999999997]"
"[-0.016694999999999998, 0.034484999999999995, -0.20427220000000001]"
"[-0.018719999999999997, 0.025574999999999987, -0.20620819999999998]"
"[-0.01851, 0.017624999999999995, -0.20896699999999996]"
"[-0.016544999999999997, 0.007154999999999995, -0.20942679999999997]"
"[-0.026054999999999995, 0.048209999999999996, -0.19137359999999998]"
"[-0.024509999999999997, 0.04168499999999999, -0.20030339999999996]"
"[-0.027074999999999995, 0.03249, -0.19955320000000001]"
"[-0.026069999999999996, 0.02450999999999999, -0.20197319999999996]"
"[-0.026954999999999993, 0.017879999999999993, -0.20245719999999998]"
"[-0.027479999999999997, 0.007094999999999997, -0.20298959999999996]"
"[-0.033449999999999994, 0.04889999999999999, -0.19004259999999998]"
"[-0.03387, 0.04026, -0.19408399999999998]"
"[-0.033824999999999994, 0.03174, -0.19752039999999998]"
"[-0.034484999999999995, 0.023774999999999998, -0.19846419999999998]"
"[-0.032984999999999993, 0.016274999999999998, -0.20148919999999998]"
"[-0.03444, 0.008639999999999995, -0.2018522]"
