"Sensor 1 Average (x, y, z)"
"[0.06639, -0.024389999999999995, -0.1638098]"
"[0.066885, -0.028545, -0.15788079999999996]"
"[0.064845, -0.036134999999999994, -0.155848]"
"[0.064665, -0.04123500000000001, -0.15422660000000002]"
"[0.061395000000000005, -0.045165000000000004, -0.15037879999999998]"
"[0.061079999999999995, -0.050865, -0.14447400000000002]"
"[0.061575000000000005, -0.023129999999999998, -0.16913379999999997]"
"[0.06114, -0.027839999999999997, -0.1687224]"
"[0.062009999999999996, -0.032145, -0.16419699999999998]"
"[0.060225, -0.040874999999999995, -0.16076059999999998]"
"[0.057749999999999996, -0.046244999999999994, -0.15391200000000002]"
"[0.057795, -0.049185, -0.15020940000000002]"
"[0.05724, -0.021629999999999996, -0.17486920000000003]"
"[0.05556, -0.028964999999999998, -0.1724492]"
"[0.055485, -0.036164999999999996, -0.16906119999999997]"
"[0.053250000000000006, -0.041385, -0.164318]"
"[0.053355, -0.04742999999999999, -0.1610752]"
"[0.05061, -0.052814999999999994, -0.15504940000000003]"
"[0.051495, -0.023625000000000007, -0.17980600000000002]"
"[0.050025, -0.030899999999999997, -0.17927359999999998]"
"[0.050504999999999994, -0.03525, -0.1752322]"
"[0.046575, -0.041175, -0.1713602]"
"[0.04671, -0.047505, -0.16572160000000002]"
"[0.046919999999999996, -0.05296499999999999, -0.16054279999999999]"
"[0.045915, -0.023190000000000002, -0.18513000000000002]"
"[0.043515, -0.028590000000000004, -0.18595280000000003]"
"[0.042719999999999994, -0.03809999999999999, -0.1773376]"
"[0.041955, -0.04177499999999999, -0.17394959999999998]"
"[0.04131, -0.048435, -0.16751239999999998]"
"[0.04029, -0.054435000000000004, -0.1632774]"
"[0.03612, -0.023684999999999998, -0.18781620000000002]"
"[0.036195, -0.030524999999999997, -0.184404]"
"[0.0351, -0.03575999999999999, -0.18467020000000003]"
"[0.034575, -0.04312499999999999, -0.1783298]"
"[0.034935, -0.050699999999999995, -0.17419160000000003]"
"[0.03399, -0.054479999999999994, -0.16819000000000003]"
