"Sensor 4 Measurement (x, y, z)"
"[[-0.9942, -0.66345, -1.325192], [-0.9928499999999999, -0.6610499999999999, -1.326886], [-0.99315, -0.669, -1.32979], [-0.9915, -0.6666, -1.325434], [-0.9898499999999999, -0.66315, -1.3218039999999998], [-0.99945, -0.66285, -1.322288], [-0.99975, -0.6681, -1.32737], [-0.9942, -0.6670499999999999, -1.334388], [-0.99405, -0.66525, -1.31406], [-0.99225, -0.6654, -1.3186579999999999]]"
"[[-0.8644499999999999, -0.78585, -1.087064], [-0.86565, -0.7819499999999999, -1.100132], [-0.8619, -0.78045, -1.09263], [-0.86685, -0.7819499999999999, -1.093356], [-0.864, -0.78165, -1.093356], [-0.8629499999999999, -0.786, -1.0887580000000001], [-0.86205, -0.78525, -1.089484], [-0.85365, -0.7810499999999999, -1.0979539999999999], [-0.86325, -0.7838999999999999, -1.0822239999999999], [-0.8673, -0.7787999999999999, -1.089968]]"
"[[-0.7223999999999999, -0.8304, -0.85668], [-0.7248, -0.82785, -0.85063], [-0.7191000000000001, -0.8244, -0.8426440000000001], [-0.7248, -0.8246999999999999, -0.852324], [-0.72075, -0.82395, -0.8428859999999999], [-0.72765, -0.8325, -0.850872], [-0.72585, -0.82695, -0.8569220000000001], [-0.7294499999999999, -0.8221499999999999, -0.8511139999999999], [-0.7193999999999999, -0.831, -0.851356], [-0.72075, -0.82725, -0.844096]]"
"[[-0.5815499999999999, -0.8091, -0.635976], [-0.58575, -0.8127, -0.636944], [-0.58905, -0.8132999999999999, -0.6301680000000001], [-0.59415, -0.81855, -0.6347659999999999], [-0.58995, -0.80775, -0.62799], [-0.5875499999999999, -0.81135, -0.6413], [-0.5844, -0.8121, -0.63525], [-0.58575, -0.8079, -0.627748], [-0.5901000000000001, -0.8141999999999999, -0.637428], [-0.58215, -0.8131499999999999, -0.6340399999999999]]"
"[[-0.4677, -0.7599, -0.45181399999999994], [-0.4644, -0.7641, -0.455928], [-0.4674, -0.76575, -0.45689599999999997], [-0.46709999999999996, -0.75915, -0.461252], [-0.4635, -0.76455, -0.4477], [-0.46005, -0.76305, -0.453024], [-0.46409999999999996, -0.7629, -0.448426], [-0.4602, -0.7667999999999999, -0.449394], [-0.46679999999999994, -0.7636499999999999, -0.441166], [-0.46185, -0.7569, -0.449636]]"
"[[-0.3552, -0.69225, -0.298386], [-0.35714999999999997, -0.68955, -0.30734], [-0.35669999999999996, -0.68655, -0.311696], [-0.35955000000000004, -0.6850499999999999, -0.31096999999999997], [-0.36915, -0.6918, -0.311212], [-0.3564, -0.6868500000000001, -0.30080599999999996], [-0.3654, -0.6876, -0.31024399999999996], [-0.36419999999999997, -0.69855, -0.298144], [-0.35984999999999995, -0.68595, -0.299354], [-0.35864999999999997, -0.68955, -0.3025]]"
"[[-1.0115999999999998, -0.54045, -1.0154320000000001], [-1.0052999999999999, -0.53865, -1.01277], [-1.01025, -0.53985, -1.012044], [-1.0059, -0.5403, -1.003332], [-1.0068, -0.5433, -1.015916], [-1.0062, -0.53715, -1.014222], [-1.0074, -0.53535, -1.018578], [-1.0077, -0.5415, -1.0180939999999998], [-1.0104, -0.5418, -1.007204], [-1.014, -0.53745, -1.011076]]"
"[[-0.88425, -0.6429, -0.8445799999999999], [-0.88155, -0.6366, -0.83974], [-0.88215, -0.6377999999999999, -0.8489359999999999], [-0.885, -0.6347999999999999, -0.839498], [-0.8829, -0.6456000000000001, -0.8315119999999999], [-0.88155, -0.64035, -0.837562], [-0.88755, -0.63945, -0.840224], [-0.8832, -0.6441, -0.83127], [-0.88455, -0.64125, -0.842402], [-0.8861999999999999, -0.6386999999999999, -0.842402]]"
"[[-0.7517999999999999, -0.6825, -0.6621119999999999], [-0.7459499999999999, -0.67935, -0.658966], [-0.7517999999999999, -0.6876, -0.65824], [-0.747, -0.6872999999999999, -0.65703], [-0.7479, -0.6851999999999999, -0.6642899999999999], [-0.7416, -0.6879, -0.6621119999999999], [-0.7375499999999999, -0.69, -0.657272], [-0.74025, -0.6881999999999999, -0.6628379999999999], [-0.7476, -0.6876, -0.6645319999999999], [-0.74625, -0.68475, -0.663322]]"
"[[-0.6146999999999999, -0.6850499999999999, -0.49755199999999994], [-0.6103500000000001, -0.68475, -0.499488], [-0.61305, -0.6871499999999999, -0.495616], [-0.6113999999999999, -0.68295, -0.492712], [-0.6094499999999999, -0.6821999999999999, -0.494164], [-0.6093, -0.68175, -0.494406], [-0.6109499999999999, -0.6838500000000001, -0.48980799999999997], [-0.6165, -0.6778500000000001, -0.492712], [-0.6165, -0.678, -0.49997199999999997], [-0.61275, -0.68955, -0.5019079999999999]]"
