"Sensor 10 Average (x, y, z)"
"[0.6130499999999999, 0.8298, -0.566885]"
"[0.75276, 0.852105, -0.764115]"
"[0.9018599999999999, 0.8185499999999999, -0.9838268]"
"[1.0526099999999998, 0.720525, -1.2023769999999998]"
"[1.182765, 0.54942, -1.3998489999999997]"
"[1.27566, 0.312135, -1.5399669999999996]"
"[0.557445, 0.9578399999999999, -0.7000817999999999]"
"[0.6925049999999999, 0.9931500000000001, -0.9502855999999998]"
"[0.8407199999999999, 0.96873, -1.2286823999999998]"
"[0.9871349999999997, 0.8574299999999999, -1.51734]"
"[1.11867, 0.6606899999999999, -1.7770059999999999]"
"[1.2117299999999998, 0.37793999999999994, -1.9604662]"
"[0.45485999999999993, 1.0751849999999998, -0.8250506000000001]"
"[0.5697149999999999, 1.1259000000000001, -1.1238964]"
"[0.6963900000000001, 1.10556, -1.4641726000000002]"
"[0.8275799999999998, 0.991785, -1.8229859999999998]"
"[0.9427800000000001, 0.7668750000000001, -2.1482582]"
"[1.027035, 0.43926, -2.3813525999999996]"
"[0.30726, 1.1652749999999998, -0.9200356000000001]"
"[0.388455, 1.2275099999999997, -1.2619331999999999]"
"[0.48045000000000004, 1.2149999999999999, -1.6554493999999997]"
"[0.57291, 1.0969949999999997, -2.0698744]"
"[0.65538, 0.8511149999999998, -2.4509518]"
"[0.7164, 0.49152000000000007, -2.7299051999999997]"
"[0.12537, 1.2172650000000003, -0.9762764]"
"[0.16015500000000002, 1.2895199999999996, -1.3407526]"
"[0.19965, 1.2817800000000004, -1.7692136]"
"[0.2412, 1.1597999999999997, -2.2186801999999997]"
"[0.27475499999999997, 0.905775, -2.63054]"
"[0.3017399999999999, 0.5234850000000001, -2.9337901999999993]"
"[-0.07012499999999999, 1.2239399999999998, -0.9814794]"
"[-0.087045, 1.2972299999999999, -1.3483756]"
"[-0.10772999999999999, 1.2907199999999999, -1.7748279999999999]"
"[-0.127695, 1.1695799999999998, -2.2284569999999997]"
"[-0.146445, 0.91239, -2.6435112]"
"[-0.15820499999999998, 0.5306249999999999, -2.9503671999999996]"
