"Sensor 11 Average (x, y, z)"
"[0.03345000000000001, 1.238175, -1.0124554000000001]"
"[0.04407, 1.316325, -1.3947669999999999]"
"[0.05554500000000001, 1.3152899999999996, -1.8401195999999997]"
"[0.06950999999999999, 1.1935800000000003, -2.3040578]"
"[0.082395, 0.93372, -2.7352291999999996]"
"[0.09103499999999998, 0.54276, -3.0464895999999997]"
"[-0.16241999999999998, 1.2250649999999998, -0.9935310000000002]"
"[-0.20540999999999998, 1.2984900000000001, -1.3664771999999998]"
"[-0.2505, 1.291665, -1.7940911999999996]"
"[-0.29667, 1.17171, -2.2471878]"
"[-0.33835499999999996, 0.917955, -2.6628954]"
"[-0.37011, 0.53175, -2.962322]"
"[-0.341535, 1.16094, -0.9165749999999998]"
"[-0.4282349999999999, 1.2238350000000002, -1.2574562]"
"[-0.5246550000000001, 1.213965, -1.6479958]"
"[-0.62307, 1.09449, -2.0578711999999997]"
"[-0.70902, 0.855135, -2.4283732]"
"[-0.7732349999999999, 0.498135, -2.6950572]"
"[-0.483915, 1.0598999999999998, -0.8039965999999998]"
"[-0.600525, 1.1122200000000002, -1.0976636]"
"[-0.730815, 1.0926899999999997, -1.4283566]"
"[-0.8625749999999999, 0.9792899999999999, -1.7705929999999999]"
"[-0.979125, 0.7598550000000001, -2.081563]"
"[-1.0658100000000001, 0.44218499999999994, -2.3022428]"
"[-0.5787150000000001, 0.9392249999999999, -0.6735344000000001]"
"[-0.7130999999999998, 0.9717449999999997, -0.9075000000000002]"
"[-0.856875, 0.946425, -1.1738452]"
"[-1.0037099999999999, 0.842895, -1.4441834]"
"[-1.1305349999999996, 0.65085, -1.6885065999999997]"
"[-1.2254399999999999, 0.37821000000000005, -1.8569386]"
"[-0.6267750000000001, 0.805185, -0.5290362]"
"[-0.7629599999999999, 0.827835, -0.712206]"
"[-0.9075, 0.7964100000000001, -0.9183174000000001]"
"[-1.0514099999999997, 0.699555, -1.1193467999999998]"
"[-1.1757599999999997, 0.5375099999999999, -1.2941192]"
"[-1.263795, 0.31155, -1.419451]"
