"Sensor 12 Average (x, y, z)"
"[-0.598335, 0.8596799999999999, -0.5929967999999999]"
"[-0.7366499999999999, 0.8876099999999998, -0.801262]"
"[-0.886215, 0.85902, -1.0344048000000001]"
"[-1.028955, 0.75972, -1.2677412000000001]"
"[-1.1582099999999997, 0.584415, -1.4739736]"
"[-1.24755, 0.33927, -1.6203352000000002]"
"[-0.6269849999999999, 0.7327649999999999, -0.45936440000000006]"
"[-0.7612649999999999, 0.74712, -0.6176808]"
"[-0.90174, 0.716145, -0.7887506000000001]"
"[-1.038675, 0.6260399999999998, -0.9599656]"
"[-1.15347, 0.4788150000000001, -1.1095942]"
"[-1.236915, 0.2781449999999999, -1.2117666]"
"[-0.6193049999999999, 0.60966, -0.3356540000000001]"
"[-0.740835, 0.6126450000000001, -0.45021680000000003]"
"[-0.864465, 0.579315, -0.5752098]"
"[-0.9839399999999999, 0.5027699999999999, -0.6937414000000001]"
"[-1.08462, 0.38148, -0.794244]"
"[-1.15638, 0.22435499999999997, -0.8662632]"
"[-0.58731, 0.49924499999999983, -0.23067440000000003]"
"[-0.6908849999999999, 0.49704000000000004, -0.31467259999999997]"
"[-0.798105, 0.46396499999999996, -0.3985256]"
"[-0.8972849999999999, 0.40000500000000005, -0.47954719999999995]"
"[-0.9804299999999999, 0.30245999999999995, -0.5496546]"
"[-1.0384049999999998, 0.17720999999999992, -0.5907703999999999]"
"[-0.53838, 0.40484999999999993, -0.1471118]"
"[-0.6261000000000001, 0.39673499999999995, -0.20151340000000004]"
"[-0.7115999999999999, 0.36833999999999995, -0.2608033999999999]"
"[-0.79326, 0.31155, -0.3137772]"
"[-0.86076, 0.23780999999999997, -0.3580631999999999]"
"[-0.9079949999999998, 0.14005499999999999, -0.3871274]"
"[-0.483555, 0.329175, -0.083369]"
"[-0.556395, 0.31686, -0.11746680000000001]"
"[-0.627375, 0.29116499999999995, -0.153307]"
"[-0.688305, 0.24627, -0.18815500000000002]"
"[-0.74082, 0.18455999999999995, -0.2177032]"
"[-0.7770449999999999, 0.10960500000000002, -0.2363372]"
