"Sensor 15 Average (x, y, z)"
"[0.01152000000000001, 0.637785, -0.12494459999999999]"
"[0.01495500000000001, 0.7606199999999999, -0.22527779999999997]"
"[0.019995000000000013, 0.8968799999999999, -0.367477]"
"[0.027240000000000014, 1.0400699999999998, -0.5735158]"
"[0.03474000000000001, 1.1741100000000002, -0.8408774000000001]"
"[0.045615, 1.281375, -1.1937376]"
"[-0.049199999999999994, 0.64101, -0.1204192]"
"[-0.06268499999999999, 0.756345, -0.22210760000000007]"
"[-0.08274, 0.8879849999999998, -0.3611365999999999]"
"[-0.10812, 1.0271849999999998, -0.5581003999999999]"
"[-0.136455, 1.1585699999999999, -0.8224127999999999]"
"[-0.176805, 1.2582149999999999, -1.1654236]"
"[-0.10432499999999999, 0.6166649999999999, -0.1086096]"
"[-0.13447499999999998, 0.7281599999999999, -0.200739]"
"[-0.177765, 0.850725, -0.33209659999999996]"
"[-0.22957499999999997, 0.97923, -0.5159924]"
"[-0.29541000000000006, 1.0985849999999997, -0.7581134]"
"[-0.37708499999999995, 1.18863, -1.0711162]"
"[-0.153075, 0.584265, -0.0908468]"
"[-0.198045, 0.6837, -0.17690199999999998]"
"[-0.254625, 0.7944899999999999, -0.2918519999999999]"
"[-0.33, 0.9065399999999999, -0.45256419999999997]"
"[-0.421965, 1.0070250000000003, -0.6617005999999999]"
"[-0.53361, 1.07898, -0.9309255999999999]"
"[-0.1926, 0.539085, -0.07276940000000001]"
"[-0.244545, 0.6241499999999999, -0.1427074]"
"[-0.31417500000000004, 0.71976, -0.24108040000000003]"
"[-0.399945, 0.8127150000000001, -0.37447080000000005]"
"[-0.504645, 0.8932199999999999, -0.5519052]"
"[-0.6341699999999999, 0.9479699999999998, -0.7690276]"
"[-0.21957000000000002, 0.48838499999999996, -0.04474579999999999]"
"[-0.2754, 0.561165, -0.10512480000000002]"
"[-0.35082, 0.638115, -0.18650939999999996]"
"[-0.44154, 0.71112, -0.2910776]"
"[-0.5533349999999999, 0.7712699999999999, -0.43189740000000004]"
"[-0.6838199999999999, 0.808815, -0.6014667999999999]"
