values,,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z
Sensor,Sample,,,
0,0,0.0604602766556494,0.08849308360876484,0.04930836087648427
0,1,0.0604602766556494,0.08849308360876484,0.04930836087648427
0,2,0.06039294895336026,0.08857877341167829,0.04965112008813809
0,3,0.06034398335169543,0.0885848941118864,0.04963275798751377
0,4,0.06034398335169543,0.0885848941118864,0.04963275798751377
0,5,0.0604602766556494,0.08854816991063777,0.04938180927898152
0,6,0.06025829354878198,0.08853592851022157,0.04934508507773289
0,7,0.06025829354878198,0.08853592851022157,0.04934508507773289
0,8,0.060325621251071125,0.08830334190231362,0.04910637776961684
0,9,0.0602888970498225,0.08863998041375934,0.04971844779042722
0,10,0.06038070755294406,0.08851756640959726,0.049430774880646344
0,11,0.06038070755294406,0.08851756640959726,0.049430774880646344
0,12,0.060209327947117156,0.08836454890439466,0.049559309585016524
0,13,0.06026441424899008,0.08848696290855675,0.04970620639001101
0,14,0.06026441424899008,0.08848696290855675,0.04970620639001101
0,15,0.06066225976251684,0.08848696290855675,0.049516464683559795
0,16,0.060356224752111644,0.08851144570938915,0.04961439588688946
0,17,0.060356224752111644,0.08851144570938915,0.04961439588688946
0,18,0.06035010405190354,0.08827273840127312,0.04953482678418411
0,19,0.0604602766556494,0.08848084220834863,0.04965112008813809
0,20,0.0604602766556494,0.08848084220834863,0.04965112008813809
0,21,0.060411311053984576,0.08831558330272983,0.04948586118251928
0,22,0.06039294895336026,0.08852368710980536,0.04948586118251928
0,23,0.06039294895336026,0.08852368710980536,0.04948586118251928
0,24,0.06055208715877096,0.08851144570938915,0.049155343371281676
0,25,0.06023381074794957,0.0884135145060595,0.04922267107357082
0,26,0.06023381074794957,0.0884135145060595,0.04922267107357082
0,27,0.06033786265148733,0.088560411311054,0.049644999387929975
0,28,0.060417431754192674,0.08852980781001346,0.04925939527481944
0,29,0.060417431754192674,0.08852980781001346,0.04925939527481944
0,30,0.06048475945648182,0.0884196352062676,0.04963275798751377
0,31,0.06039294895336026,0.08876239441792141,0.049571550985432734
0,32,0.060074672542538864,0.08849308360876484,0.04960215448647325
0,33,0.060074672542538864,0.08849308360876484,0.04960215448647325
0,34,0.06039906965356837,0.08867058391479984,0.04905129146774391
0,35,0.060680621863141146,0.08825437630064879,0.04905129146774391
0,36,0.060680621863141146,0.08825437630064879,0.04905129146774391
0,37,0.06036846615252785,0.08849920430897294,0.04925327457461133
0,38,0.06023993144815767,0.08847472150814054,0.04940629207981393
0,39,0.06023993144815767,0.08847472150814054,0.04940629207981393
0,40,0.06050312155710613,0.08827273840127312,0.049418533480230134
0,41,0.060466397355857515,0.0884135145060595,0.0496817235891786
0,42,0.060466397355857515,0.0884135145060595,0.0496817235891786
0,43,0.060423552454400786,0.08878075651854572,0.04911861917003305
