values,,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z
Sensor,Sample,,,
0,0,0.04882482556004407,0.07768392704125351,-0.006555269922879177
0,1,0.04899620516587098,0.07747582323417798,-0.006696046027665566
0,2,0.04899620516587098,0.07747582323417798,-0.006696046027665566
0,3,0.04884930836087649,0.07723711592606194,-0.006806218631411433
0,4,0.04905129146774391,0.07762884073938059,-0.007393805851389398
0,5,0.04905129146774391,0.07762884073938059,-0.007393805851389398
0,6,0.049014567266495286,0.07763496143958869,-0.0070265638389031704
0,7,0.049057412167952015,0.07754315093646713,-0.006598114824335905
0,8,0.049057412167952015,0.07746358183376179,-0.0072713918472273225
0,9,0.04900844656628718,0.07746358183376179,-0.0072713918472273225
0,10,0.04908189496878443,0.07773289264291836,-0.006806218631411433
0,11,0.048947239564206144,0.07754927163667523,-0.006530787122046762
0,12,0.048947239564206144,0.07754927163667523,-0.006530787122046762
0,13,0.04896560166483045,0.07761659933896438,-0.006708287428081773
0,14,0.048898273962541317,0.0774819439343861,-0.006714408128289877
0,15,0.048898273962541317,0.0774819439343861,-0.006714408128289877
0,16,0.048947239564206144,0.07746970253396988,-0.007032684539111274
0,17,0.048959480964622354,0.0775003060350104,-0.006598114824335905
0,18,0.048959480964622354,0.0775003060350104,-0.006598114824335905
0,19,0.04916758477169788,0.0776655649406292,-0.006898029134532991
0,20,0.04916758477169788,0.0774880646345942,-0.006904149834741094
0,21,0.04916758477169788,0.0774880646345942,-0.006904149834741094
0,22,0.04879422205900355,0.07761659933896438,-0.00684906353286816
0,23,0.04885542906108459,0.0776716856408373,-0.00667156322683315
0,24,0.04885542906108459,0.0776716856408373,-0.00667156322683315
0,25,0.048898273962541317,0.07763496143958869,-0.006408373117884686
0,26,0.049088015668992534,0.07756151303709144,-0.007332598849308361
0,27,0.049088015668992534,0.07756151303709144,-0.007332598849308361
0,28,0.04916758477169788,0.07759823723834006,-0.0065369078222548655
0,29,0.04899008446566287,0.07780634104541559,-0.006757253029746603
0,30,0.04899008446566287,0.07780634104541559,-0.006665442526625045
0,31,0.04863508385359285,0.07751866813563471,-0.006665442526625045
0,32,0.049014567266495286,0.07768392704125351,-0.006585873423919697
0,33,0.0490329293671196,0.07754927163667523,-0.006898029134532991
0,34,0.0490329293671196,0.07754927163667523,-0.006898029134532991
0,35,0.04891051536295753,0.0774880646345942,-0.006818460031827641
0,36,0.04900844656628718,0.07775125474354266,-0.0070082017382788585
0,37,0.04900844656628718,0.07775125474354266,-0.0070082017382788585
0,38,0.0488676704615008,0.07777573754437508,-0.006561390623087281
0,39,0.048898273962541317,0.07739013343126454,-0.0069714775370302365
0,40,0.048898273962541317,0.07739013343126454,-0.0069714775370302365
0,41,0.04938792997918962,0.07757987513771576,-0.006567511323295384
