values,,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z
Sensor,Sample,,,
0,0,0.03308850532500918,0.06736442649039051,-0.014665197698616721
0,1,0.03316807442771453,0.06748684049455259,-0.015326233321091934
0,2,0.03337005753458196,0.06763985799975517,-0.015173215815889337
0,3,0.03337005753458196,0.06763985799975517,-0.015173215815889337
0,4,0.03307626392459297,0.06762761659933897,-0.015026319010894846
0,5,0.032959970620639004,0.06755416819684172,-0.014903905006732771
0,6,0.032959970620639004,0.06755416819684172,-0.014903905006732771
0,7,0.033302729832292814,0.06740727139184723,-0.015075284612559678
0,8,0.03324764353041988,0.06745623699351205,-0.014885542906108459
0,9,0.03324764353041988,0.06745623699351205,-0.014885542906108459
0,10,0.03303953972334435,0.06735218508997429,-0.015240543518178478
0,11,0.03321704002937936,0.06790916880891174,-0.014867180805484149
0,12,0.03321704002937936,0.06790916880891174,-0.014867180805484149
0,13,0.03321704002937936,0.06746847839392826,-0.015399681723589178
0,14,0.03332721263312523,0.06748071979434447,-0.015050801811727263
0,15,0.03332721263312523,0.06745623699351205,-0.014983474109438118
0,16,0.03321704002937936,0.06745623699351205,-0.014983474109438118
0,17,0.0332782470314604,0.06768882360142,-0.015167095115681234
0,18,0.03298445342147142,0.06742563349247153,-0.015301750520259519
0,19,0.03298445342147142,0.06742563349247153,-0.015301750520259519
0,20,0.033388419635206265,0.06759701309829844,-0.014830456604235525
0,21,0.03339454033541437,0.06748071979434447,-0.015081405312767781
0,22,0.03339454033541437,0.06748071979434447,-0.015081405312767781
0,23,0.03324152283021178,0.06737666789080671,-0.014928387807565186
0,24,0.03326600563104419,0.06747459909413636,-0.014830456604235525
0,25,0.03326600563104419,0.06747459909413636,-0.014830456604235525
0,26,0.03333333333333333,0.06779287550495777,-0.014971232709021912
0,27,0.03332109193291712,0.06730934018851756,-0.014958991308605705
0,28,0.03332109193291712,0.06730934018851756,-0.014958991308605705
0,29,0.03316807442771453,0.0673827885910148,-0.014793732402986901
0,30,0.03329660913208471,0.06764597869996328,-0.01568735463337006
0,31,0.03329660913208471,0.06764597869996328,-0.01568735463337006
0,32,0.03324764353041988,0.06760925449871466,-0.015216060717346064
0,33,0.03329660913208471,0.06740115069163913,-0.015118129514016403
0,34,0.03329660913208471,0.06740115069163913,-0.015118129514016403
0,35,0.03320479862896315,0.06754804749663361,-0.014720284000489655
0,36,0.03319867792875505,0.06754192679642551,-0.014965112008813808
0,37,0.03319867792875505,0.0673583057901824,-0.014812094503611215
0,38,0.03337005753458196,0.0673583057901824,-0.014812094503611215
0,39,0.03315583302729832,0.06746847839392826,-0.015099767413392093
0,40,0.03321704002937936,0.06741339209205534,-0.014971232709021912
0,41,0.03321704002937936,0.06741339209205534,-0.014971232709021912
0,42,0.03315583302729832,0.06739502999143102,-0.01509364671318399
