values,,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z
Sensor,Sample,,,
0,0,0.033884196352062676,0.04285714285714286,-0.014493818092789814
0,1,0.03382298934998164,0.042918349859223895,-0.014769249602154486
0,2,0.03382298934998164,0.042918349859223895,-0.014769249602154486
0,3,0.034184110662259765,0.042618435549026806,-0.014499938792997918
0,4,0.033816868649773534,0.04298567756151304,-0.0143101970865467
0,5,0.033816868649773534,0.04298567756151304,-0.0143101970865467
0,6,0.034055575957889585,0.04258171134777818,-0.014499938792997918
0,7,0.03386583425143837,0.04275309095360509,-0.014548904394662748
0,8,0.03386583425143837,0.04275309095360509,-0.014548904394662748
0,9,0.033859713551230256,0.042618435549026806,-0.015063043212143471
0,10,0.034080058758722,0.042649039050067325,-0.01457950789570327
0,11,0.034080058758722,0.042649039050067325,-0.01457950789570327
0,12,0.03385359285102216,0.04277757375443751,-0.014867180805484149
0,13,0.03385359285102216,0.042789815154853715,-0.014616232096951893
0,14,0.03385359285102216,0.042789815154853715,-0.014616232096951893
0,15,0.03409230015913821,0.0429367119598482,-0.014763128901946383
0,16,0.03395152405435182,0.04285714285714286,-0.014640714897784308
0,17,0.03395152405435182,0.04285714285714286,-0.014640714897784308
0,18,0.03398212755539234,0.04301016036234545,-0.0143101970865467
0,19,0.03398824825560044,0.042875504957767166,-0.014922267107357081
0,20,0.03398824825560044,0.042875504957767166,-0.014922267107357081
0,21,0.03393928265393561,0.042704125351940264,-0.015020198310686742
0,22,0.03411678295997062,0.042661280450483535,-0.014769249602154486
0,23,0.03393316195372751,0.042875504957767166,-0.014861060105276044
0,24,0.03393316195372751,0.042875504957767166,-0.014861060105276044
0,25,0.033927041253519405,0.04265515975027544,-0.014720284000489655
0,26,0.03389031705227078,0.04272860815277268,-0.014408128289876362
0,27,0.03389031705227078,0.04272860815277268,-0.014408128289876362
0,28,0.033969886154976134,0.042918349859223895,-0.014652956298200515
0,29,0.03383523075039784,0.04279593585506182,-0.014873301505692252
0,30,0.03383523075039784,0.04279593585506182,-0.014873301505692252
0,31,0.03393316195372751,0.04259395274819439,-0.0146284734973681
0,32,0.03398212755539234,0.04273472885298078,-0.015044681111519156
0,33,0.03398212755539234,0.04273472885298078,-0.015044681111519156
0,34,0.033884196352062676,0.04277757375443751,-0.01456726649528706
0,35,0.033927041253519405,0.042820418655894234,-0.014671318398824826
0,36,0.033927041253519405,0.042820418655894234,-0.014671318398824826
0,37,0.03384135145060595,0.04267964255110785,-0.014714163300281552
0,38,0.03399436895580855,0.04258171134777818,-0.01457950789570327
0,39,0.03399436895580855,0.04258171134777818,-0.01457950789570327
0,40,0.033896437752478886,0.04282653935610234,-0.014512180193414126
0,41,0.03374954094748439,0.04273472885298078,-0.014548904394662748
0,42,0.03374954094748439,0.04273472885298078,-0.014548904394662748
