values,,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z
Sensor,Sample,,,
0,0,0.05923613661402864,0.04982249969396499,0.0020810380707552943
0,1,0.05923613661402864,0.04982249969396499,0.0020810380707552943
0,2,0.05962786142734729,0.04987758599583793,0.0018117272615987268
0,3,0.05965846492838781,0.04995103439833517,0.0018790549638878686
0,4,0.05965846492838781,0.04995103439833517,0.0018790549638878686
0,5,0.059689068429428324,0.049914310197086545,0.0018300893622230385
0,6,0.05954829232464194,0.049700085689802914,0.0018056065613906232
0,7,0.05954829232464194,0.049700085689802914,0.0018056065613906232
0,8,0.05965846492838781,0.049798016893132575,0.0018117272615987268
0,9,0.05951768882360142,0.049957155098543274,0.0012975884441180073
0,10,0.05951768882360142,0.049957155098543274,0.0012975884441180073
0,11,0.05926061941486106,0.05012241400416208,0.0020810380707552943
0,12,0.059823723834006616,0.04976741339209206,0.0017994858611825194
0,13,0.059823723834006616,0.04976741339209206,0.0017994858611825194
0,14,0.059670706328804016,0.04966336148855429,0.002319745378871343
0,15,0.059327947117150205,0.049926551597502755,0.0023442281797037582
0,16,0.06089484637042477,0.04987758599583793,0.0018239686620149347
0,17,0.05970743053005264,0.04987758599583793,0.0018239686620149347
0,18,0.05951768882360142,0.04986534459542172,0.0020749173705471905
0,19,0.059529930224017626,0.04966336148855429,0.0018851756640959727
0,20,0.059529930224017626,0.04966336148855429,0.0018851756640959727
0,21,0.05973803403109316,0.04980413759334068,0.001842330762639246
0,22,0.05948096462235279,0.049742930591259636,0.001903537764720284
0,23,0.05948096462235279,0.049742930591259636,0.001903537764720284
0,24,0.05956053372505815,0.04961439588688946,0.0019096584649283877
0,25,0.05940751621985555,0.04998775859958379,0.0018668135634716612
0,26,0.05940751621985555,0.04998775859958379,0.0018668135634716612
0,27,0.05953605092422574,0.04972456849063533,0.0017994858611825194
0,28,0.059370792018606934,0.04996939649895948,0.001524054351817848
0,29,0.059370792018606934,0.04996939649895948,0.001524054351817848
0,30,0.05960949932672298,0.049742930591259636,0.002001468968049945
0,31,0.05955441302485004,0.04988982739625413,0.0017933651609744155
0,32,0.05955441302485004,0.04988982739625413,0.0017933651609744155
0,33,0.05952380952380952,0.04965112008813809,0.0018790549638878686
0,34,0.059572775125474355,0.04981025829354878,0.0017321581588933773
0,35,0.059572775125474355,0.04981025829354878,0.0017321581588933773
0,36,0.059572775125474355,0.049914310197086545,0.0014506059493206024
0,37,0.0596523442281797,0.049944913698127064,0.001456726649528706
0,38,0.0596523442281797,0.049944913698127064,0.0019096584649283877
0,39,0.059529930224017626,0.04998163789937569,0.0019096584649283877
0,40,0.059487085322560904,0.049785775492716365,0.0017933651609744155
0,41,0.05962174072713918,0.04981025829354878,0.0021361243726282287
0,42,0.05962174072713918,0.04981025829354878,0.0021361243726282287
