values,,Magnetometer,Magnetometer,Magnetometer
axis,,x,y,z
Sensor,Sample,,,
0,0,0.0741400416207614,0.08180927898151549,0.04996939649895948
0,1,0.0741400416207614,0.08180927898151549,0.04996939649895948
0,2,0.07433590402742074,0.08178479618068307,0.049957155098543274
0,3,0.07403598971722365,0.08198677928755049,0.04995103439833517
0,4,0.07403598971722365,0.08198677928755049,0.04995103439833517
0,5,0.07401150691639123,0.08173583057901825,0.04930836087648427
0,6,0.0741094381197209,0.08194393438609376,0.04977353409230016
0,7,0.0741094381197209,0.08194393438609376,0.04977353409230016
0,8,0.07416452442159382,0.08185824458318032,0.04973680989105154
0,9,0.07401150691639123,0.08188884808422084,0.0498347410943812
0,10,0.07401150691639123,0.08188884808422084,0.0498347410943812
0,11,0.07417676582201004,0.08191333088505325,0.0496756028889705
0,12,0.074115558819929,0.0816685028767291,0.04948586118251928
0,13,0.074115558819929,0.0816685028767291,0.04948586118251928
0,14,0.07374831680744277,0.08156445097319134,0.04947361978210307
0,15,0.07408495531888848,0.08178479618068307,0.04999387929979189
0,16,0.07408495531888848,0.08178479618068307,0.04999387929979189
0,17,0.07405435181784796,0.08162565797527237,0.04965112008813809
0,18,0.07424409352429918,0.08180315828130738,0.04946749908189497
0,19,0.07424409352429918,0.08179091688089117,0.04954706818460032
0,20,0.0739564206145183,0.08179091688089117,0.04954706818460032
0,21,0.07419512792263436,0.08187660668380463,0.04960827518668136
0,22,0.07415228302117763,0.08171134777818582,0.0500061207002081
0,23,0.07415228302117763,0.08171134777818582,0.0500061207002081
0,24,0.07424409352429918,0.0814971232709022,0.04934508507773289
0,25,0.07412167952013711,0.08180315828130738,0.049516464683559795
0,26,0.07412167952013711,0.08180315828130738,0.049516464683559795
0,27,0.0741094381197209,0.08170522707797771,0.049155343371281676
0,28,0.07393193781368589,0.08152160607173461,0.049516464683559795
0,29,0.07393193781368589,0.08152160607173461,0.049516464683559795
0,30,0.0741094381197209,0.08161953727506427,0.04958991308605705
0,31,0.07398090341535071,0.0819928999877586,0.04958991308605705
0,32,0.07398090341535071,0.0819928999877586,0.04958991308605705
0,33,0.07388297221202106,0.08164402007589669,0.04949810258293549
0,34,0.07418288652221813,0.08190721018484515,0.04943689558085445
0,35,0.07418288652221813,0.08190721018484515,0.04943689558085445
0,36,0.07409107601909658,0.08176031337985065,0.04937568857877341
0,37,0.07410331741951279,0.08170522707797771,0.049412412780022036
0,38,0.07410331741951279,0.08170522707797771,0.049412412780022036
0,39,0.07398090341535071,0.0816685028767291,0.04957767168564084
0,40,0.07393193781368589,0.08190721018484515,0.049516464683559795
0,41,0.07393193781368589,0.08190721018484515,0.049957155098543274
0,42,0.07398090341535071,0.08180927898151549,0.049957155098543274
0,43,0.07388909291222916,0.08176031337985065,0.04947361978210307
