"Sensor 11 Average (x, y, z)"
"[-0.08628, -1.4099399999999997, 2.3773354]"
"[-0.09375, -1.2885149999999999, 2.6928792]"
"[-0.102015, -1.102095, 2.9855782]"
"[-0.10665, -0.85707, 3.2361692000000004]"
"[-0.09794999999999998, -0.5435099999999999, 3.4229206]"
"[-0.097815, -0.21165, 3.5183654000000004]"
"[0.17432999999999998, -1.3931699999999998, 2.3839420000000002]"
"[0.1924800000000001, -1.26624, 2.6945974]"
"[0.210795, -1.0791, 2.9812947999999997]"
"[0.22392, -0.8323050000000001, 3.2226414000000005]"
"[0.23520000000000002, -0.5385449999999999, 3.3906620000000003]"
"[0.24171000000000004, -0.20826, 3.4878976]"
"[0.41001, -1.357485, 2.3115356]"
"[0.45264000000000004, -1.2319350000000002, 2.608155]"
"[0.4924799999999999, -1.0488600000000001, 2.8817118]"
"[0.524775, -0.8086949999999999, 3.1157016]"
"[0.55074, -0.52257, 3.28031]"
"[0.5629949999999999, -0.202815, 3.3691482]"
"[0.623895, -1.30041, 2.1870024]"
"[0.6848699999999999, -1.178475, 2.4632696000000003]"
"[0.742905, -0.99933, 2.7229598]"
"[0.7918349999999998, -0.769155, 2.937396]"
"[0.8294100000000001, -0.49545, 3.0958818000000004]"
"[0.8502900000000001, -0.19207500000000002, 3.1765645999999994]"
"[0.80301, -1.2234749999999999, 2.0214744]"
"[0.88347, -1.1039249999999996, 2.2777282]"
"[0.9578250000000001, -0.9390299999999999, 2.5099272000000004]"
"[1.01754, -0.722055, 2.7039144000000004]"
"[1.0620299999999998, -0.464925, 2.8446132]"
"[1.08837, -0.17817, 2.9184958000000005]"
"[0.9464849999999998, -1.132185, 1.8310929999999996]"
"[1.0370699999999997, -1.01955, 2.0566612]"
"[1.1212799999999998, -0.86436, 2.2627242000000005]"
"[1.187385, -0.6646500000000001, 2.4350282]"
"[1.241055, -0.42791999999999997, 2.5568752000000003]"
"[1.26996, -0.16495499999999996, 2.621102]"
