"Sensor 15 Average (x, y, z)"
"[-0.05290499999999999, -1.359135, 1.0686478]"
"[-0.05827499999999999, -1.4254950000000002, 1.3166251999999998]"
"[-0.06620999999999999, -1.466295, 1.599499]"
"[-0.07070999999999998, -1.4698199999999997, 1.9034752000000001]"
"[-0.07048499999999999, -1.423275, 2.2505515999999997]"
"[-0.072375, -1.3217100000000002, 2.5777356]"
"[0.09009, -1.3584150000000002, 1.0814254]"
"[0.106155, -1.4212049999999998, 1.3268134]"
"[0.12240000000000004, -1.4601899999999999, 1.605186]"
"[0.143175, -1.4579849999999999, 1.9117757999999998]"
"[0.166905, -1.414005, 2.2322563999999994]"
"[0.187605, -1.3140749999999999, 2.5565122]"
"[0.22046999999999997, -1.3287600000000002, 1.0560154]"
"[0.25608, -1.389765, 1.2912636]"
"[0.296805, -1.4258549999999999, 1.5618438]"
"[0.34062, -1.422375, 1.8551478]"
"[0.3867, -1.3780800000000002, 2.1635526]"
"[0.43382999999999994, -1.2807, 2.4743531999999995]"
"[0.338325, -1.285665, 1.0007667999999998]"
"[0.39348, -1.3397700000000001, 1.2287066]"
"[0.45509999999999995, -1.370085, 1.4840166000000001]"
"[0.520305, -1.3678200000000003, 1.7582994]"
"[0.5877900000000001, -1.3202400000000003, 2.049014]"
"[0.65745, -1.22325, 2.3387605999999996]"
"[0.4436549999999999, -1.22319, 0.9331278]"
"[0.5137950000000001, -1.2734999999999999, 1.1432564]"
"[0.5914050000000001, -1.29723, 1.3761572]"
"[0.6754650000000001, -1.2897299999999998, 1.6300877999999999]"
"[0.756615, -1.2434399999999999, 1.8955133999999998]"
"[0.8445299999999999, -1.1515199999999999, 2.1580107999999996]"
"[0.530925, -1.1488649999999998, 0.8559056]"
"[0.612705, -1.1905350000000001, 1.0435766]"
"[0.7008, -1.2096450000000003, 1.25114]"
"[0.7948350000000001, -1.200885, 1.479104]"
"[0.8934149999999998, -1.15362, 1.7141586]"
"[0.9896249999999999, -1.062435, 1.9520688]"
