"Sensor 14 Average (x, y, z)"
"[-0.5450099999999999, -1.1312699999999998, 0.8434425999999999]"
"[-0.6246149999999999, -1.1756099999999998, 1.0302182000000002]"
"[-0.7117649999999999, -1.200015, 1.2428393999999998]"
"[-0.800715, -1.1929949999999998, 1.4705371999999999]"
"[-0.8955749999999999, -1.1497499999999996, 1.7280494]"
"[-0.985365, -1.06203, 1.9705818000000002]"
"[-0.46043999999999996, -1.2061049999999995, 0.9400974]"
"[-0.5287499999999998, -1.258395, 1.1478544]"
"[-0.6035550000000001, -1.2847949999999997, 1.3850628]"
"[-0.6828299999999998, -1.2784499999999999, 1.6371057999999998]"
"[-0.763095, -1.23417, 1.9044915999999998]"
"[-0.8395349999999999, -1.1448299999999998, 2.17316]"
"[-0.35745000000000005, -1.2636149999999997, 1.0024366]"
"[-0.41208, -1.319805, 1.2289001999999998]"
"[-0.46997999999999995, -1.3527299999999998, 1.4856863999999999]"
"[-0.532305, -1.3494449999999998, 1.7612033999999999]"
"[-0.5937450000000001, -1.3069650000000002, 2.0494254]"
"[-0.6549899999999999, -1.212585, 2.3444476]"
"[-0.24067499999999997, -1.30575, 1.049191]"
"[-0.27857999999999994, -1.363155, 1.288892]"
"[-0.31523999999999996, -1.399635, 1.5576088]"
"[-0.35792999999999997, -1.401195, 1.8471134]"
"[-0.3981299999999999, -1.358715, 2.1572848000000002]"
"[-0.43867500000000004, -1.26447, 2.4683032000000003]"
"[-0.11437499999999999, -1.328415, 1.075811]"
"[-0.12889499999999998, -1.3924949999999998, 1.3244902]"
"[-0.14524499999999999, -1.428885, 1.597805]"
"[-0.16234499999999996, -1.4312399999999996, 1.9010794000000002]"
"[-0.179715, -1.388175, 2.2182446]"
"[-0.19296, -1.29513, 2.5400078000000006]"
"[0.015645000000000006, -1.3325850000000001, 1.0807236]"
"[0.020519999999999997, -1.3950299999999998, 1.3297416]"
"[0.02785499999999999, -1.433895, 1.6038549999999998]"
"[0.03537, -1.4370599999999998, 1.903814]"
"[0.046575000000000005, -1.3950299999999998, 2.2297154]"
"[0.056699999999999987, -1.300995, 2.5501476]"
