"Sensor 16 Average (x, y, z)"
"[0.475245, -1.2083849999999998, 0.8758464]"
"[0.550215, -1.2567599999999997, 1.0727376]"
"[0.6351599999999998, -1.2836099999999997, 1.2965876]"
"[0.722775, -1.2753299999999996, 1.5364822]"
"[0.825615, -1.2213749999999999, 1.7964144]"
"[0.9183149999999998, -1.1282549999999998, 2.0408828]"
"[0.567615, -1.1284499999999997, 0.8021331999999999]"
"[0.652785, -1.1681249999999999, 0.9790594]"
"[0.7450049999999999, -1.1842649999999997, 1.1765556000000001]"
"[0.8436600000000001, -1.1713349999999998, 1.3899028000000002]"
"[0.94518, -1.1246249999999998, 1.6080416]"
"[1.042185, -1.03452, 1.8278986]"
"[0.6246299999999999, -1.0443600000000002, 0.7150373999999999]"
"[0.714585, -1.073265, 0.8691187999999999]"
"[0.8158499999999999, -1.08384, 1.042657]"
"[0.9165599999999999, -1.067175, 1.2244958000000001]"
"[1.02261, -1.02108, 1.4139576]"
"[1.1273099999999998, -0.93558, 1.6031047999999997]"
"[0.66258, -0.95106, 0.624723]"
"[0.75531, -0.9750900000000001, 0.759154]"
"[0.8540999999999999, -0.9817050000000002, 0.9047169999999999]"
"[0.95856, -0.9650100000000001, 1.060928]"
"[1.06341, -0.915345, 1.2221967999999999]"
"[1.166985, -0.8375100000000001, 1.375407]"
"[0.68424, -0.861045, 0.534578]"
"[0.77514, -0.8789100000000001, 0.6487293999999999]"
"[0.8726249999999999, -0.8790749999999999, 0.7740369999999999]"
"[0.9728999999999999, -0.858345, 0.9006271999999999]"
"[1.0760999999999998, -0.8131499999999999, 1.0337513999999999]"
"[1.17525, -0.739245, 1.1631972]"
"[0.68868, -0.7721550000000001, 0.44854700000000003]"
"[0.7759649999999997, -0.7848449999999999, 0.5426366]"
"[0.869355, -0.780615, 0.6465755999999999]"
"[0.9675149999999999, -0.7593, 0.7530313999999999]"
"[1.0619699999999999, -0.7156349999999999, 0.8603099999999999]"
"[1.153575, -0.6500250000000001, 0.9658462]"
