"Sensor 12 Average (x, y, z)"
"[0.853485, -1.177365, 1.8967234]"
"[0.93762, -1.06506, 2.1350934]"
"[1.01754, -0.9072749999999998, 2.3549988]"
"[1.083045, -0.701595, 2.5349742]"
"[1.14165, -0.43974, 2.6633552000000003]"
"[1.1673900000000001, -0.174405, 2.7295422]"
"[0.985215, -1.07025, 1.7063419999999998]"
"[1.080945, -0.9646499999999999, 1.9128647999999997]"
"[1.1676149999999998, -0.8148749999999999, 2.1017458]"
"[1.2361350000000002, -0.62784, 2.2552464000000003]"
"[1.28763, -0.403515, 2.3665664]"
"[1.317345, -0.15940499999999996, 2.4225652]"
"[1.065705, -0.96933, 1.4989963999999996]"
"[1.1640599999999999, -0.8729699999999998, 1.6763823999999998]"
"[1.250805, -0.7355249999999999, 1.8392242]"
"[1.322955, -0.5648549999999999, 1.9671695999999999]"
"[1.375665, -0.362565, 2.0601944]"
"[1.40652, -0.14226, 2.1063196]"
"[1.107435, -0.87099, 1.2909247999999998]"
"[1.202955, -0.778695, 1.4416665999999998]"
"[1.2921449999999999, -0.654075, 1.574452]"
"[1.3625999999999998, -0.502515, 1.6845378000000002]"
"[1.417725, -0.3228, 1.7612759999999998]"
"[1.442355, -0.13002000000000002, 1.7969225999999996]"
"[1.117065, -0.772245, 1.0943481999999998]"
"[1.2089999999999999, -0.6885299999999999, 1.2132185999999998]"
"[1.290825, -0.5764199999999999, 1.3245385999999997]"
"[1.3608599999999997, -0.44161500000000004, 1.4149256]"
"[1.4105549999999998, -0.28330500000000003, 1.4793701999999997]"
"[1.43811, -0.11269499999999999, 1.5090151999999997]"
"[1.097955, -0.6765, 0.9102587999999999]"
"[1.1867549999999998, -0.602715, 1.0101806]"
"[1.2645749999999998, -0.50382, 1.0977846]"
"[1.3266, -0.38355, 1.1699974]"
"[1.3726049999999999, -0.24942, 1.2183247999999998]"
"[1.3983, -0.099165, 1.2437832]"
