"Sensor 15 Average (x, y, z)"
"[0.00267, 0.066705, -0.17794259999999998]"
"[0.0017250000000000002, 0.06111, -0.18399259999999998]"
"[0.001425, 0.05742, -0.19258360000000002]"
"[0.0011250000000000001, 0.05011500000000001, -0.19631040000000002]"
"[0.0005250000000000001, 0.04417499999999998, -0.20127139999999996]"
"[-0.0001799999999999996, 0.035385, -0.205458]"
"[-0.006239999999999999, 0.06828, -0.1711182]"
"[-0.004605, 0.06287999999999999, -0.18186300000000002]"
"[-0.0053100000000000005, 0.05745, -0.1874532]"
"[-0.008579999999999999, 0.05337, -0.1958022]"
"[-0.00711, 0.044024999999999995, -0.2010778]"
"[-0.007005000000000001, 0.037785, -0.205821]"
"[-0.011774999999999997, 0.06857999999999999, -0.17179580000000003]"
