"Sensor 10 Average (x, y, z)"
"[0.03582, 0.036285, -0.19418080000000001]"
"[0.036825, 0.029564999999999998, -0.19831900000000002]"
"[0.036930000000000004, 0.022395, -0.2005454]"
"[0.037065, 0.015224999999999995, -0.20395759999999996]"
"[0.038145, 0.0063, -0.20516760000000003]"
"[0.036705, -0.0021449999999999993, -0.20400600000000002]"
"[0.026189999999999998, 0.038849999999999996, -0.19364840000000003]"
"[0.028155, 0.03129, -0.19955320000000001]"
"[0.02826, 0.020535, -0.20480459999999998]"
"[0.027315, 0.014850000000000002, -0.20388499999999998]"
"[0.0291, 0.006149999999999999, -0.2090638]"
"[0.028499999999999998, -0.0021750000000000016, -0.20628080000000001]"
"[0.018314999999999998, 0.039209999999999995, -0.19696380000000002]"
