"Sensor 1 Average (x, y, z)"
"[0.062189999999999995, -0.02784, -0.1623578]"
"[0.060869999999999994, -0.029294999999999995, -0.16289019999999999]"
"[0.059445, -0.037695000000000006, -0.1607364]"
"[0.057914999999999994, -0.043035000000000004, -0.15033039999999998]"
"[0.05649, -0.049545000000000006, -0.1489994]"
"[0.05585999999999999, -0.05235000000000001, -0.14641]"
"[0.056595, -0.024104999999999998, -0.1702228]"
"[0.055125, -0.030555, -0.17000500000000002]"
"[0.05174999999999999, -0.03759, -0.1630112]"
"[0.05324999999999999, -0.043245000000000006, -0.1611478]"
"[0.05066999999999999, -0.04893, -0.15446859999999998]"
"[0.05095499999999999, -0.0537, -0.1488058]"
"[0.050309999999999994, -0.024824999999999996, -0.1776522]"
