"Sensor 4 Average (x, y, z)"
"[-0.035414999999999995, -0.033525, -0.19357580000000002]"
"[-0.037110000000000004, -0.039749999999999994, -0.1878646]"
"[-0.0354, -0.046110000000000005, -0.18677559999999999]"
"[-0.03528, -0.05214, -0.1773134]"
"[-0.03426, -0.058619999999999985, -0.17123919999999998]"
"[-0.032955, -0.06372, -0.1655764]"
"[-0.043919999999999994, -0.030659999999999993, -0.18728380000000003]"
"[-0.043484999999999996, -0.03835499999999999, -0.1830488]"
"[-0.042749999999999996, -0.045255, -0.17687779999999997]"
"[-0.042015, -0.049304999999999995, -0.17440940000000005]"
"[-0.04100999999999999, -0.05645999999999999, -0.169884]"
"[-0.038430000000000006, -0.061034999999999985, -0.16543119999999997]"
"[-0.049635, -0.028754999999999996, -0.1802416]"
