"Sensor 13 Average (x, y, z)"
"[0.055709999999999996, 0.05474999999999999, -0.1466762]"
"[0.055965, 0.050745000000000005, -0.15214540000000001]"
"[0.06, 0.04650000000000001, -0.1542266]"
"[0.05860499999999999, 0.04179, -0.16262400000000002]"
"[0.059144999999999996, 0.036090000000000004, -0.16281759999999998]"
"[0.061154999999999994, 0.030765, -0.1681658]"
"[0.049319999999999996, 0.057479999999999996, -0.14764419999999998]"
"[0.05045999999999999, 0.05271, -0.1551946]"
"[0.05261999999999999, 0.049484999999999994, -0.1613898]"
"[0.05222999999999999, 0.042749999999999996, -0.167706]"
"[0.05464499999999999, 0.03742499999999999, -0.17094879999999998]"
"[0.056819999999999996, 0.03084, -0.17477240000000002]"
"[0.04419, 0.06231, -0.15192759999999997]"
