"Sensor 16 Average (x, y, z)"
"[-0.030194999999999996, 0.064215, -0.169037]"
"[-0.031455, 0.06245999999999999, -0.17426419999999998]"
"[-0.03201000000000001, 0.05486999999999999, -0.1834118]"
"[-0.03279, 0.04752000000000001, -0.1876952]"
"[-0.03339, 0.04123500000000001, -0.19018779999999996]"
"[-0.035384999999999986, 0.03477000000000001, -0.1953182]"
"[-0.037215, 0.06676500000000002, -0.1607364]"
"[-0.03808500000000001, 0.06039, -0.17029539999999999]"
"[-0.03987, 0.05400000000000002, -0.1771682]"
"[-0.03979499999999998, 0.047775, -0.183436]"
"[-0.041849999999999984, 0.04192499999999999, -0.18522680000000002]"
"[-0.041205000000000006, 0.03457500000000001, -0.19142199999999998]"
"[-0.041684999999999986, 0.06364500000000001, -0.15524300000000002]"
